RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,7,56630,Akshay Bhatia,4.699,1.067,2.044,1.586,4
2,0,47993,Denny McCarthy,3.441,0.050,1.401,1.990,4
3,0,32839,Hideki Matsuyama,2.804,0.699,1.116,0.989,4
4,0,30911,Tommy Fleetwood,2.642,0.891,1.126,0.625,4
5,0,28237,Rory McIlroy,2.549,0.500,1.851,0.197,4
6,0,34098,Russell Henley,2.456,0.311,1.969,0.176,4
7,0,25900,Lucas Glover,2.196,0.006,1.644,0.545,4
8,0,45242,Kevin Yu,2.166,1.532,1.587,-0.954,4
9,16,27349,Alex Noren,2.065,-0.024,0.827,1.261,4
10,0,52955,Ludvig Åberg,2.037,1.566,1.060,-0.589,4
11,0,59143,Mac Meissner,2.019,0.534,0.336,1.148,4
12,0,33968,Thorbjørn Olesen,1.912,-0.396,0.931,1.377,4
13,0,39997,Corey Conners,1.826,-0.068,1.693,0.201,4
14,34,36801,Mark Hubbard,1.804,0.783,0.418,0.603,4
15,0,30927,Brendon Todd,1.711,-0.413,1.184,0.939,4
16,5,34587,Chan Kim,1.526,0.734,0.666,0.125,4
17,0,34046,Jordan Spieth,1.512,1.286,1.001,-0.775,4
18,0,33413,Ben Martin,1.472,0.588,0.589,0.295,4
19,0,57362,Austin Eckroat,1.468,0.761,1.294,-0.587,4
20,0,29268,Bronson Burgoon,1.377,0.683,0.575,0.119,4
21,0,45609,Tyler Duncan,1.376,0.425,0.153,0.798,4
22,0,39546,Keith Mitchell,1.192,1.519,0.305,-0.632,4
23,8,35310,Lanto Griffin,1.165,0.404,1.307,-0.546,4
24,4,28775,Nate Lashley,1.110,0.294,0.422,0.394,4
25,0,34256,Andrew Putnam,1.102,-0.132,1.320,-0.086,4
26,30,27936,Martin Laird,1.045,-0.097,1.222,-0.080,4
27,18,51997,Andrew Novak,1.031,-0.144,0.915,0.260,4
