RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,48081,Xander Schauffele,2.943,.620,1.755,.373,4
2,0,39971,Sungjae Im,2.757,.980,.436,1.132,4
3,0,40098,Matt Fitzpatrick,2.736,.114,1.253,.731,4
4,0,45157,Cam Davis,2.671,.854,.863,.685,4
5,0,46046,Scottie Scheffler,2.289,1.321,1.212,-.057,4
6,0,34046,Jordan Spieth,2.175,.195,1.493,.179,4
7,0,46970,Jon Rahm,2.122,1.021,1.749,-.856,4
8,0,27644,Brian Harman,1.922,.825,-.012,.317,4
9,0,35450,Patrick Cantlay,1.920,.939,1.202,-.223,4
10,0,55708,Hayden Buckley,1.795,.948,1.396,-.685,4
11,0,47347,Adam Schenk,1.793,.652,.125,.402,4
12,0,31646,Emiliano Grillo,1.726,-.063,.674,1.382,4
13,0,33448,Justin Thomas,1.705,.200,1.047,.233,4
14,0,29725,Tony Finau,1.701,-.380,1.778,.196,4
15,0,26476,Chez Reavie,1.533,.174,1.852,-.463,4
16,0,34098,Russell Henley,1.497,.342,.528,.086,4
17,0,50525,Collin Morikawa,1.486,.793,.361,-.392,4
18,0,36801,Mark Hubbard,1.436,-.516,.492,1.117,4
19,0,30911,Tommy Fleetwood,1.435,.658,.196,-.011,4
20,0,52513,Carson Young,1.383,.420,.930,-.426,4
21,0,32102,Rickie Fowler,1.334,.390,.228,.312,4
22,0,51634,Sahith Theegala,1.328,.434,-.777,1.318,4
23,0,36699,Patrick Rodgers,1.298,.047,1.405,-.320,4
24,0,46717,Viktor Hovland,1.227,.560,1.524,-.303,4
25,0,47993,Denny McCarthy,1.222,-.433,-.282,1.300,4
25,0,22405,Justin Rose,1.222,-.139,.190,.812,4
27,0,54628,Lee Hodges,1.183,.695,.127,.645,4
28,0,27214,Kevin Streelman,1.107,-.663,1.438,.149,4
29,0,40115,Adam Svensson,.978,.236,1.002,-.904,4
30,0,46414,Aaron Rai,.962,.217,1.092,-.701,4
31,0,32150,Michael Thompson,.934,.071,.489,-.061,4
32,0,34363,Tyrrell Hatton,.890,.457,.137,.532,4
33,0,39997,Corey Conners,.726,.503,.448,-.783,4
34,0,23108,Matt Kuchar,.721,.329,-.012,.775,4
35,0,57366,Cameron Young,.683,.469,.668,-.070,4
36,0,30926,Chris Kirk,.645,.380,.312,.072,4
37,0,33204,Shane Lowry,.627,.241,.266,-.277,4
38,0,54591,Ben Griffin,.551,-.040,-.930,1.140,4
39,0,24502,Adam Scott,.497,.536,.107,.912,4
40,0,51766,Wyndham Clark,.454,-.234,.337,-.066,4
41,0,24024,Zach Johnson,.431,.412,.158,-.031,4
42,0,45522,Christiaan Bezuidenhout,.390,.261,.750,-.780,4
43,0,47504,Sam Burns,.366,.076,.408,-.364,4
44,0,32757,Patton Kizzire,.353,-.171,.449,-.426,4
45,0,35461,Beau Hossler,.322,-.083,-.261,.422,4
46,0,28775,Nate Lashley,.278,-.497,.349,.169,4
47,0,25493,Nick Taylor,.248,-.395,.104,.273,4
48,0,25632,Jimmy Walker,.230,-.148,.463,-.008,4
49,0,35449,Adam Long,.121,-.138,-.289,-.244,4
50,0,34256,Andrew Putnam,.042,-1.031,.932,.347,4
51,0,54421,Garrick Higgo,.012,.954,-1.549,.640,4
52,0,49947,Taylor Moore,-.073,.466,-.675,.016,4
53,0,32791,K.H. Lee,-.092,.050,-.523,.280,4
54,0,31323,Gary Woodland,-.093,.545,.208,-1.269,4
55,0,33141,Keegan Bradley,-.107,.170,-.427,.513,4
56,0,39058,Lucas Herbert,-.203,-.004,.430,-.023,4
56,0,30692,Scott Stallings,-.203,-.035,-.517,.087,4
58,0,06522,Ernie Els,-.348,-.424,.049,-.069,4
59,0,51950,Max McGreevy,-.366,-.143,-1.475,1.130,4
60,0,32139,Danny Willett,-.376,-.880,.792,.047,4
61,0,33413,Ben Martin,-.385,-.547,.304,-.020,4
62,0,30927,Brendon Todd,-.440,-.907,-.537,.668,4
63,0,58168,Davis Thompson,-.467,.618,-.019,.368,4
64,0,31557,Jim Herman,-.661,-.140,-.018,-.560,4
65,0,52375,Doug Ghim,-.713,-.306,-.274,-.179,4
66,0,40162,Justin Lower,-.792,-.554,.066,-.800,4
67,0,36871,Matt NeSmith,-.831,-.359,-.262,-.403,4
68,0,34099,Harris English,-.852,-.767,.088,.508,4
69,0,49298,Kramer Hickok,-1.154,-.014,-.617,-.625,4
70,0,50095,Austin Smotherman,-1.504,.315,-.491,-.368,4
71,0,32448,James Hahn,-1.736,.297,-.960,-1.006,4
72,0,23983,Luke Donald,-2.455,-1.182,-.708,.627,4
73,0,50493,Justin Suh,-3.704,-.321,-1.009,-1.979,4
