RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,2,46442,Maverick McNealy,2.094,8.375,4
2,62,51977,Max Greyserman,1.765,7.061,4
3,0,35450,Patrick Cantlay,1.525,6.098,4
4,0,36699,Patrick Rodgers,1.396,5.585,4
5,58,32839,Hideki Matsuyama,1.181,4.724,4
6,24,51766,Wyndham Clark,1.178,4.711,4
7,0,34099,Harris English,1.078,4.312,4
8,36,27644,Brian Harman,1.076,4.302,4
9,32,59866,Nick Dunlap,1.056,4.224,4
10,44,51634,Sahith Theegala,1.051,4.205,4
11,0,51997,Andrew Novak,0.886,3.545,4
12,-7,45522,Christiaan Bezuidenhout,0.792,3.168,4
13,54,39997,Corey Conners,0.778,3.113,4
14,0,25900,Lucas Glover,0.750,2.998,4
14,4,47993,Denny McCarthy,0.750,3.001,4
16,0,50525,Collin Morikawa,0.679,2.717,4
17,0,30911,Tommy Fleetwood,0.653,2.613,4
18,0,52955,Ludvig Åberg,0.577,2.309,4
19,19,40026,Daniel Berger,0.535,2.141,4
20,11,56630,Akshay Bhatia,0.453,1.811,4
21,7,46046,Scottie Scheffler,0.447,1.786,4
22,-9,55893,Sam Stevens,0.404,1.614,4
23,32,37378,Min Woo Lee,0.368,1.470,4
24,34,47504,Sam Burns,0.362,1.446,4
25,-3,25493,Nick Taylor,0.320,1.279,4
26,0,32102,Rickie Fowler,0.300,1.198,4
27,7,39975,Michael Kim,0.289,1.155,4
28,0,51349,Nico Echavarria,0.177,0.708,4
29,0,34098,Russell Henley,0.074,0.296,4
30,0,46414,Aaron Rai,-0.001,-0.004,4
31,43,58168,Davis Thompson,-0.007,-0.030,4
32,0,40098,Matt Fitzpatrick,-0.010,-0.042,4
33,-7,33448,Justin Thomas,-0.045,-0.181,4
34,0,29725,Tony Finau,-0.110,-0.441,4
35,35,28252,Seamus Power,-0.197,-0.790,4
36,0,28089,Jason Day,-0.210,-0.841,4
37,-35,33653,Thomas Detry,-0.256,-1.023,4
38,0,39324,J.J. Spaun,-0.319,-1.277,4
39,7,35506,Mackenzie Hughes,-0.453,-1.812,4
40,5,37455,Si Woo Kim,-0.489,-1.958,4
41,-8,45242,Kevin Yu,-0.592,-2.367,4
42,-22,47420,Jake Knapp,-0.600,-2.400,4
43,7,49771,J.T. Poston,-0.627,-2.510,4
44,0,47483,Will Zalatoris,-0.689,-2.756,4
45,0,33204,Shane Lowry,-0.707,-2.827,4
46,1,54591,Ben Griffin,-0.760,-3.041,4
47,-36,48153,Matthieu Pavon,-0.874,-3.497,4
48,-21,55182,Tom Kim,-0.932,-3.730,4
49,0,28237,Rory McIlroy,-0.966,-3.865,4
50,0,24502,Adam Scott,-1.034,-4.137,4
51,0,35532,Tom Hoge,-1.119,-4.478,4
52,0,40250,Taylor Pendrith,-1.280,-5.121,4
53,0,33141,Keegan Bradley,-1.301,-5.205,4
54,0,36799,Stephan Jaeger,-1.714,-6.857,4
