RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,37455,Si Woo Kim,2.455,9.818,4
2,0,45526,Abraham Ancer,1.692,6.768,4
3,0,45157,Cam Davis,1.611,6.443,4
4,0,32058,José de Jesús Rodríguez,1.270,5.080,4
5,0,37454,Whee Kim,1.164,4.656,4
6,0,35421,Brandon Harkins,1.088,4.352,4
7,0,51766,Wyndham Clark,1.081,4.323,4
8,0,32102,Rickie Fowler,1.040,4.158,4
9,0,37189,Harold Varner III,.988,3.952,4
10,0,49303,Anders Albertson,.982,3.927,4
11,0,34021,Bud Cauley,.902,3.606,4
12,0,34563,Chesson Hadley,.892,3.566,4
13,0,40009,Dominic Bozzelli,.773,3.091,4
14,0,37275,Sam Ryder,.756,3.025,4
15,0,35732,Wes Roach,.749,2.995,4
16,0,35450,Patrick Cantlay,.746,2.982,4
17,0,34264,Hudson Swafford,.704,2.814,4
18,0,34046,Jordan Spieth,.686,2.742,4
19,0,23320,Ryan Palmer,.681,2.723,4
20,0,25493,Nick Taylor,.669,2.676,4
21,0,25900,Lucas Glover,.640,2.560,4
22,0,29221,Webb Simpson,.583,2.331,4
23,0,19846,Brian Gay,.580,2.319,4
24,0,47128,Richy Werenski,.527,2.109,4
25,0,27095,Nick Watney,.488,1.950,4
26,0,34431,Robert Streb,.487,1.948,4
27,0,27963,Chris Stroud,.469,1.877,4
28,0,29926,Danny Lee,.446,1.784,4
29,0,47993,Denny McCarthy,.437,1.749,4
30,0,25572,Graeme McDowell,.432,1.726,4
31,0,49298,Kramer Hickok,.425,1.700,4
32,0,32200,Roberto Castro,.421,1.684,4
33,0,27936,Martin Laird,.382,1.526,4
34,0,34466,Peter Malnati,.375,1.498,4
35,0,29484,Peter Uihlein,.348,1.393,4
36,0,30926,Chris Kirk,.346,1.385,4
37,0,31323,Gary Woodland,.290,1.158,4
38,0,34099,Harris English,.268,1.070,4
39,0,35376,Roberto Díaz,.263,1.052,4
40,0,36699,Patrick Rodgers,.234,.935,4
41,0,49964,Aaron Wise,.230,.921,4
42,0,26300,Matt Jones,.193,.770,4
43,0,35461,Beau Hossler,.150,.601,4
44,0,32333,Kevin Tway,.129,.515,4
45,0,47959,Bryson DeChambeau,.087,.346,4
46,0,26596,Ryan Moore,.058,.232,4
47,0,23325,Vaughn Taylor,.053,.210,4
48,0,32448,James Hahn,.048,.193,4
49,0,25818,Scott Piercy,.009,.036,4
50,0,23788,D.J. Trahan,-.040,-.162,4
51,0,52372,Cameron Champ,-.053,-.214,4
52,0,32640,Troy Merritt,-.089,-.358,4
53,0,29725,Tony Finau,-.168,-.671,4
54,0,48822,Sebastián Muñoz,-.185,-.740,4
55,0,35879,Kelly Kraft,-.194,-.777,4
56,0,39324,J.J. Spaun,-.251,-1.006,4
57,0,54926,George Cunningham,-.294,-1.178,4
58,0,46501,Ollie Schniederjans,-.310,-1.240,4
59,0,47990,Kyle Jones,-.396,-1.586,4
60,0,27214,Kevin Streelman,-.428,-1.711,4
61,0,30692,Scott Stallings,-.431,-1.724,4
62,0,45486,Joaquin Niemann,-.438,-1.751,4
63,0,39971,Sungjae Im,-.498,-1.991,4
64,0,20572,Rod Pampling,-.580,-2.319,4
65,0,34076,Joel Dahmen,-.607,-2.428,4
66,0,30944,Jason Kokrak,-.653,-2.612,4
67,0,27064,Jhonattan Vegas,-.772,-3.087,4
68,0,20645,John Senden,-.773,-3.094,4
69,0,32816,Satoshi Kodaira,-.999,-3.995,4
70,0,47856,Seth Reeves,-1.048,-4.194,4
71,0,23108,Matt Kuchar,-1.383,-5.532,4
72,0,30946,Alex Prugh,-1.391,-5.564,4
73,0,01706,Davis Love III,-1.552,-6.209,4
74,0,27958,Ryan Blaum,-2.175,-8.702,4
