RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,39058,Lucas Herbert,2.118,8.470,4
2,0,34363,Tyrrell Hatton,1.992,7.968,4
3,29,27095,Nick Watney,1.818,7.273,4
4,0,39971,Sungjae Im,1.793,7.172,4
5,0,24502,Adam Scott,1.618,6.472,4
6,12,31323,Gary Woodland,1.567,6.268,4
7,0,47504,Sam Burns,1.488,5.953,4
8,-2,35461,Beau Hossler,1.447,5.787,4
9,0,30911,Tommy Fleetwood,1.407,5.626,4
10,0,40098,Matt Fitzpatrick,1.289,5.155,4
11,0,21209,Sergio Garcia,1.288,5.152,4
12,27,39324,J.J. Spaun,1.232,4.929,4
13,55,36326,David Lipsky,1.184,4.737,4
14,47,29420,Billy Horschel,1.151,4.603,4
15,0,24024,Zach Johnson,1.113,4.450,4
16,56,32139,Danny Willett,1.070,4.280,4
17,0,46046,Scottie Scheffler,1.064,4.255,4
18,0,35449,Adam Long,1.029,4.115,4
19,0,30944,Jason Kokrak,1.017,4.066,4
20,0,33141,Keegan Bradley,.913,3.652,4
21,0,51894,Vince Whaley,.907,3.627,4
22,0,25572,Graeme McDowell,.802,3.208,4
23,36,36699,Patrick Rodgers,.771,3.083,4
24,0,24361,Pat Perez,.743,2.972,4
25,-5,36799,Stephan Jaeger,.715,2.860,4
26,0,49947,Taylor Moore,.661,2.644,4
27,0,46717,Viktor Hovland,.521,2.082,4
28,0,59160,John Pak,.486,1.943,4
29,0,56278,Matthew Wolff,.480,1.918,4
30,-9,30926,Chris Kirk,.434,1.734,4
31,0,52372,Cameron Champ,.421,1.682,4
32,0,46442,Maverick McNealy,.410,1.638,4
33,0,35310,Lanto Griffin,.406,1.625,4
34,0,32757,Patton Kizzire,.387,1.546,4
35,0,33293,Thomas Pieters,.319,1.277,4
36,-19,37275,Sam Ryder,.306,1.222,4
37,0,46402,Talor Gooch,.256,1.023,4
37,-27,30927,Brendon Todd,.256,1.023,4
39,0,37455,Si Woo Kim,.219,.875,4
40,0,35532,Tom Hoge,.194,.776,4
41,-30,47993,Denny McCarthy,.167,.668,4
42,-16,24138,Ian Poulter,.156,.623,4
43,-3,57366,Cameron Young,.056,.223,4
44,-25,29970,Dylan Frittelli,.032,.126,4
45,0,26851,Marc Leishman,-.049,-.197,4
45,0,48822,Sebastián Muñoz,-.049,-.197,4
47,0,34098,Russell Henley,-.132,-.530,4
48,5,25900,Lucas Glover,-.150,-.600,4
49,0,28237,Rory McIlroy,-.255,-1.020,4
50,2,25493,Nick Taylor,-.272,-1.088,4
51,0,32640,Troy Merritt,-.273,-1.093,4
52,0,32839,Hideki Matsuyama,-.274,-1.096,4
53,0,31420,Anirban Lahiri,-.327,-1.308,4
54,-25,45522,Christiaan Bezuidenhout,-.412,-1.647,4
55,0,39977,Max Homa,-.427,-1.708,4
56,-44,39546,Keith Mitchell,-.457,-1.830,4
57,0,20766,Padraig Harrington,-.469,-1.875,4
58,0,47483,Will Zalatoris,-.474,-1.897,4
59,-23,32791,K.H. Lee,-.548,-2.191,4
60,0,58168,Davis Thompson,-.599,-2.396,4
61,-5,40250,Taylor Pendrith,-.636,-2.546,4
62,0,51890,Greyson Sigg,-.676,-2.703,4
63,0,21961,Charles Howell III,-.678,-2.711,4
64,0,27936,Martin Laird,-.695,-2.780,4
65,0,47347,Adam Schenk,-.770,-3.079,4
66,0,39997,Corey Conners,-.773,-3.093,4
67,-25,46340,Alex Smalley,-.858,-3.433,4
68,0,46970,Jon Rahm,-.985,-3.941,4
69,-61,32102,Rickie Fowler,-1.035,-4.139,4
70,0,25364,Paul Casey,-1.041,-4.163,4
71,0,49964,Aaron Wise,-1.096,-4.386,4
72,0,55708,Hayden Buckley,-1.173,-4.694,4
73,0,26476,Chez Reavie,-1.180,-4.719,4
74,0,26300,Matt Jones,-1.268,-5.071,4
75,0,29518,Brendan Steele,-1.481,-5.925,4
76,-42,20396,Lee Westwood,-1.527,-6.107,4
77,0,29926,Danny Lee,-1.598,-6.393,4
