RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,65,55893,Sam Stevens,3.393,1.154,1.332,0.907,3
2,0,40250,Taylor Pendrith,2.851,0.993,0.581,1.277,3
3,14,12716,Charley Hoffman,2.078,0.847,0.318,0.913,3
4,0,39971,Sungjae Im,2.077,0.483,0.475,1.119,3
5,0,51997,Andrew Novak,2.076,0.362,1.257,0.457,3
6,0,27214,Kevin Streelman,1.959,-0.406,1.269,1.096,3
7,0,32839,Hideki Matsuyama,1.827,-0.412,2.166,0.074,3
8,33,56762,Will Gordon,1.749,0.388,0.572,0.789,3
9,0,33141,Keegan Bradley,1.705,0.601,0.643,0.461,3
10,0,34587,Chan Kim,1.558,-0.143,1.907,-0.206,3
11,-8,28089,Jason Day,1.496,0.258,1.060,0.178,3
12,4,34099,Harris English,1.385,-0.251,1.323,0.313,3
13,21,35658,Kris Ventura,1.340,-0.348,0.562,1.126,3
14,29,39324,J.J. Spaun,1.338,0.717,0.494,0.127,3
15,0,32791,K.H. Lee,1.255,1.055,0.256,-0.056,3
16,-9,49947,Taylor Moore,1.140,0.361,-0.555,1.334,3
17,14,54628,Lee Hodges,1.134,0.547,0.416,0.171,3
18,43,36699,Patrick Rodgers,1.128,0.054,0.818,0.256,3
19,40,59018,Ryan Gerard,1.123,0.598,0.168,0.357,3
20,22,33199,Matteo Manassero,1.070,-0.400,0.441,1.029,3
21,0,56781,Isaiah Salinda,1.033,1.190,-0.224,0.067,3
22,10,35461,Beau Hossler,1.030,0.416,0.472,0.143,3
23,15,35310,Lanto Griffin,1.028,0.382,1.165,-0.519,3
24,0,60019,Jackson Suber,1.003,0.284,0.632,0.087,3
25,0,50484,Hayden Springer,0.980,0.194,0.639,0.146,3
26,0,57123,Steven Fisk,0.850,0.186,0.315,0.349,3
27,33,59143,Mac Meissner,0.837,-0.423,0.870,0.390,3
28,28,37275,Sam Ryder,0.808,-0.908,1.125,0.591,3
29,0,33653,Thomas Detry,0.804,0.564,0.088,0.151,3
30,0,51890,Greyson Sigg,0.781,-0.428,0.500,0.708,3
31,0,34076,Joel Dahmen,0.776,0.283,1.060,-0.567,3
32,0,54328,Norman Xiong,0.689,0.486,-0.351,0.555,3
33,0,34256,Andrew Putnam,0.628,-1.146,1.270,0.503,3
34,0,59095,Chris Gotterup,0.603,0.287,0.468,-0.151,3
35,0,48867,Matti Schmid,0.528,0.471,0.413,-0.355,3
36,0,32139,Danny Willett,0.493,0.507,0.018,-0.032,3
37,-33,51070,Vincent Norrman,0.489,1.561,-1.044,-0.027,3
38,0,54607,Danny Walker,0.442,0.152,-0.376,0.666,3
39,0,54421,Garrick Higgo,0.430,0.730,-1.219,0.919,3
40,0,66743,Luke Clanton,0.356,0.599,-0.067,-0.176,3
41,-16,33597,Harry Higgs,0.321,-0.134,0.507,-0.052,3
42,-14,51894,Vince Whaley,0.317,0.247,-0.052,0.122,3
43,4,59440,Ricky Castillo,0.287,0.078,0.581,-0.372,3
44,0,27064,Jhonattan Vegas,0.222,-0.249,1.144,-0.673,3
45,0,46442,Maverick McNealy,0.199,-0.965,0.787,0.377,3
46,-41,51977,Max Greyserman,0.123,0.726,-0.170,-0.433,3
47,0,52955,Ludvig Åberg,0.071,0.197,0.254,-0.380,3
48,0,22371,Aaron Baddeley,0.053,-0.620,-1.088,1.761,3
49,0,66701,Jackson Koivun,-0.020,0.265,-0.337,0.053,3
50,-2,27649,Brandt Snedeker,-0.134,-0.109,0.351,-0.376,3
51,0,63343,Aldrich Potgieter,-0.233,1.800,-1.107,-0.926,3
52,0,47420,Jake Knapp,-0.317,-0.467,0.038,0.112,3
53,0,51634,Sahith Theegala,-0.342,-0.160,0.258,-0.440,3
54,0,48084,Wesley Bryan,-0.381,-1.094,1.001,-0.288,3
55,0,40058,Zac Blair,-0.419,-0.262,-0.636,0.480,3
56,0,47983,Chad Ramey,-0.440,0.033,0.341,-0.814,3
57,0,59160,John Pak,-0.676,-0.801,0.266,-0.141,3
58,0,52666,Sami Valimaki,-0.864,0.348,-0.570,-0.642,3
59,0,46646,Antoine Rozner,-0.931,0.002,0.617,-1.550,3
60,0,47347,Adam Schenk,-1.109,0.425,-0.400,-1.134,3
61,0,63121,William Mouw,-1.214,0.265,-1.181,-0.299,3
62,-10,47591,Eric Cole,-1.431,-0.983,-1.157,0.709,3
63,0,24024,Zach Johnson,-1.468,-0.503,-1.391,0.426,3
64,-45,36801,Mark Hubbard,-1.560,-0.476,0.144,-1.227,3
65,-51,49590,Frankie Capan III,-1.566,-0.286,-0.274,-1.007,3
66,0,27129,Luke List,-1.694,0.713,-2.201,-0.206,3
67,0,39859,Cristobal Del Solar,-2.009,-0.202,-0.904,-0.902,3
68,0,32333,Kevin Tway,-2.032,-0.527,-0.588,-0.917,3
69,0,55165,Noah Goodwin,-2.130,-0.090,-2.048,0.008,3
70,0,57900,Chandler Phillips,-2.632,-0.745,-0.362,-1.525,3
