RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,47347,Adam Schenk,2.173,6.520,3
2,0,39859,Cristobal Del Solar,2.047,6.142,3
3,36,34099,Harris English,2.013,6.039,3
4,0,52666,Sami Valimaki,1.929,5.787,3
5,28,54628,Lee Hodges,1.904,5.713,3
6,10,27649,Brandt Snedeker,1.866,5.597,3
7,0,32791,K.H. Lee,1.784,5.351,3
8,0,32333,Kevin Tway,1.763,5.290,3
9,0,47420,Jake Knapp,1.715,5.144,3
10,0,32139,Danny Willett,1.572,4.716,3
11,0,66743,Luke Clanton,1.376,4.127,3
12,0,51997,Andrew Novak,1.322,3.967,3
13,0,48084,Wesley Bryan,1.112,3.336,3
14,46,35658,Kris Ventura,1.058,3.173,3
15,0,34076,Joel Dahmen,0.956,2.867,3
16,0,51890,Greyson Sigg,0.951,2.852,3
17,29,37275,Sam Ryder,0.897,2.692,3
18,0,27129,Luke List,0.759,2.277,3
19,12,35461,Beau Hossler,0.701,2.104,3
20,0,63343,Aldrich Potgieter,0.631,1.893,3
21,0,48867,Matti Schmid,0.510,1.530,3
22,0,47983,Chad Ramey,0.504,1.513,3
23,33,59440,Ricky Castillo,0.444,1.332,3
24,0,27214,Kevin Streelman,0.439,1.316,3
25,0,51634,Sahith Theegala,0.407,1.221,3
26,0,66701,Jackson Koivun,0.391,1.174,3
27,0,54328,Norman Xiong,0.349,1.047,3
28,17,56762,Will Gordon,0.316,0.948,3
29,-3,55893,Sam Stevens,0.312,0.937,3
30,22,33199,Matteo Manassero,0.302,0.905,3
31,0,39971,Sungjae Im,0.295,0.884,3
32,0,59018,Ryan Gerard,0.275,0.826,3
32,-7,51977,Max Greyserman,0.275,0.824,3
34,9,49590,Frankie Capan III,0.271,0.814,3
35,0,54607,Danny Walker,0.263,0.788,3
36,0,33653,Thomas Detry,0.234,0.703,3
37,0,24024,Zach Johnson,0.199,0.598,3
38,0,55165,Noah Goodwin,0.195,0.584,3
39,0,40058,Zac Blair,0.150,0.450,3
40,0,34587,Chan Kim,0.147,0.440,3
41,0,50484,Hayden Springer,0.085,0.255,3
42,20,51894,Vince Whaley,0.055,0.164,3
43,24,39324,J.J. Spaun,0.034,0.101,3
44,0,22371,Aaron Baddeley,0.012,0.036,3
45,0,46646,Antoine Rozner,-0.004,-0.012,3
46,0,54421,Garrick Higgo,-0.032,-0.097,3
47,14,51070,Vincent Norrman,-0.091,-0.274,3
48,0,32839,Hideki Matsuyama,-0.122,-0.366,3
49,-19,59143,Mac Meissner,-0.132,-0.396,3
50,13,47591,Eric Cole,-0.171,-0.513,3
51,0,27064,Jhonattan Vegas,-0.184,-0.552,3
52,2,33597,Harry Higgs,-0.257,-0.770,3
53,-12,35310,Lanto Griffin,-0.296,-0.889,3
54,0,57900,Chandler Phillips,-0.303,-0.909,3
55,0,33141,Keegan Bradley,-0.307,-0.920,3
56,-38,36801,Mark Hubbard,-0.402,-1.206,3
57,0,63121,William Mouw,-0.414,-1.242,3
58,0,46442,Maverick McNealy,-0.468,-1.403,3
59,0,34256,Andrew Putnam,-0.563,-1.689,3
60,0,59095,Chris Gotterup,-0.565,-1.694,3
61,0,60019,Jackson Suber,-0.605,-1.816,3
62,3,12716,Charley Hoffman,-0.680,-2.040,3
63,0,40250,Taylor Pendrith,-0.786,-2.359,3
64,0,59160,John Pak,-0.926,-2.778,3
65,0,56781,Isaiah Salinda,-1.302,-3.905,3
66,-8,28089,Jason Day,-1.791,-5.374,3
67,0,52955,Ludvig Åberg,-2.006,-6.018,3
68,0,57123,Steven Fisk,-2.119,-6.356,3
69,-3,36699,Patrick Rodgers,-2.423,-7.268,3
70,-41,49947,Taylor Moore,-2.435,-7.306,3
