RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,48117,Kurt Kitayama,3.371,0.884,0.935,1.552,2
2,0,33448,Justin Thomas,2.881,0.653,1.211,1.017,2
3,0,37455,Si Woo Kim,2.876,0.340,1.690,0.845,2
4,8,48153,Matthieu Pavon,2.696,0.698,2.284,-0.287,2
5,0,45157,Cam Davis,2.585,-0.196,2.663,0.117,2
6,-4,29725,Tony Finau,2.434,1.320,1.590,-0.477,2
7,0,51766,Wyndham Clark,2.267,0.766,0.821,0.680,2
8,0,24502,Adam Scott,2.126,0.866,1.246,0.014,2
9,0,47591,Eric Cole,2.058,-0.001,2.230,-0.171,2
10,0,28089,Jason Day,1.904,-0.043,1.224,0.722,2
11,26,45242,Kevin Yu,1.879,0.428,2.424,-0.973,2
12,1,52955,Ludvig Åberg,1.861,0.597,0.122,1.142,2
13,0,46046,Scottie Scheffler,1.807,-0.282,2.194,-0.105,2
14,0,50525,Collin Morikawa,1.733,0.606,-0.165,1.292,2
15,0,40115,Adam Svensson,1.718,-0.224,1.404,0.537,2
16,0,34046,Jordan Spieth,1.692,0.975,0.567,0.150,2
17,0,34098,Russell Henley,1.663,0.615,0.015,1.032,2
18,38,35532,Tom Hoge,1.628,-0.063,1.868,-0.177,2
19,0,40006,Erik van Rooyen,1.307,0.821,-0.101,0.587,2
20,0,25900,Lucas Glover,1.260,-0.979,1.647,0.591,2
21,-10,52453,Nicolai Højgaard,1.088,1.510,0.515,-0.938,2
22,5,33141,Keegan Bradley,0.971,0.405,0.215,0.351,2
23,0,27644,Brian Harman,0.936,-0.242,1.235,-0.057,2
24,-20,36801,Mark Hubbard,0.641,-0.094,-0.105,0.839,2
25,0,30926,Chris Kirk,0.531,0.184,-0.204,0.550,2
26,0,45522,Christiaan Bezuidenhout,0.525,-0.371,1.861,-0.966,2
27,0,49960,Sepp Straka,0.377,0.434,-0.689,0.632,2
