RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,53,48081,Xander Schauffele,3.082,.095,1.373,1.614,4
2,0,26596,Ryan Moore,2.878,.375,1.656,.847,4
3,42,35461,Beau Hossler,2.305,1.053,.539,.713,4
4,0,35450,Patrick Cantlay,2.182,.547,-.089,1.724,4
5,22,26331,Charl Schwartzel,1.971,.760,1.234,-.023,4
6,0,29461,Jamie Lovemark,1.937,.560,.484,.893,4
7,8,33448,Justin Thomas,1.782,.255,.441,1.086,4
8,0,25632,Jimmy Walker,1.755,.442,.532,.781,4
9,0,28089,Jason Day,1.697,.761,.173,.764,4
10,36,36689,Brooks Koepka,1.569,.795,.645,.128,4
11,0,46970,Jon Rahm,1.563,.631,.581,.350,4
12,0,26499,Rafa Cabrera Bello,1.533,.758,.510,.264,4
13,0,23108,Matt Kuchar,1.454,-.027,1.096,.384,4
14,0,33141,Keegan Bradley,1.443,-.349,1.634,.158,4
15,0,24502,Adam Scott,1.435,.392,.736,.306,4
16,4,29221,Webb Simpson,1.433,.367,-.181,1.247,4
17,0,26851,Marc Leishman,1.358,-.345,.718,.985,4
18,0,22405,Justin Rose,1.344,.644,.366,.333,4
19,0,30925,Dustin Johnson,1.320,.951,-.099,.468,4
20,0,47128,Richy Werenski,1.303,.754,1.149,-.600,4
21,0,06527,Steve Stricker,1.270,-.032,1.199,.104,4
22,0,21528,Henrik Stenson,1.246,.387,.523,.336,4
23,0,30911,Tommy Fleetwood,1.243,-.080,1.050,.273,4
24,0,34046,Jordan Spieth,1.135,.571,.107,.456,4
25,0,27349,Alex Noren,1.109,.255,.845,.010,4
26,-7,33948,Byeong Hun An,1.097,.613,.271,.213,4
27,-13,34213,Grayson Murray,1.095,1.322,-.408,.181,4
28,0,30926,Chris Kirk,1.081,-.135,.634,.583,4
29,-5,47959,Bryson DeChambeau,1.023,.539,.189,.295,4
30,-22,08793,Tiger Woods,1.005,.143,.177,.685,4
31,12,23621,Rory Sabbatini,.978,.634,.090,.254,4
32,0,30944,Jason Kokrak,.931,.036,1.200,-.305,4
33,-12,34360,Patrick Reed,.903,.157,.678,.068,4
34,0,29926,Danny Lee,.847,-.499,.994,.352,4
35,4,40026,Daniel Berger,.747,-.854,1.886,-.285,4
36,35,35421,Brandon Harkins,.717,-.567,1.504,-.220,4
37,37,29535,Brice Garnett,.715,.664,.042,.009,4
38,0,29479,Scott Brown,.711,-.625,1.291,.045,4
39,-33,31646,Emiliano Grillo,.703,-.454,1.237,-.080,4
40,-3,25686,Jason Dufner,.662,1.023,.214,-.575,4
41,0,23353,J.J. Henry,.643,.353,.169,.121,4
42,0,32333,Kevin Tway,.636,-.957,.741,.852,4
43,-13,21961,Charles Howell III,.589,.117,.347,.125,4
44,0,24138,Ian Poulter,.573,-.075,-.028,.676,4
45,-5,37189,Harold Varner III,.534,.436,-.323,.421,4
46,0,25804,Bubba Watson,.500,.308,-.035,.226,4
47,0,25396,Kevin Na,.479,-.487,.237,.728,4
48,14,27064,Jhonattan Vegas,.409,.421,.683,-.695,4
49,0,37455,Si Woo Kim,.403,.594,-.868,.677,4
50,-40,27095,Nick Watney,.356,.074,.335,-.053,4
51,-19,27963,Chris Stroud,.342,-.564,.914,-.008,4
52,0,23320,Ryan Palmer,.325,.383,-.109,.051,4
53,-27,34563,Chesson Hadley,.275,-.038,.802,-.489,4
54,1,29725,Tony Finau,.124,.229,.415,-.520,4
55,0,29908,C.T. Pan,.116,.378,-.007,-.256,4
56,11,35506,Mackenzie Hughes,.105,.305,1.025,-1.226,4
57,0,40098,Matt Fitzpatrick,.100,-.085,.408,-.222,4
58,0,29974,Branden Grace,.091,-.459,.453,.097,4
59,0,39954,Cody Gribble,-.034,-.016,.058,-.076,4
60,0,30978,Kiradech Aphibarnrat,-.091,.455,-1.159,.614,4
61,-30,33399,Adam Hadwin,-.195,.802,.002,-.999,4
62,0,29420,Billy Horschel,-.198,.469,-.116,-.550,4
63,-13,27556,Ted Potter Jr.,-.269,.069,-1.328,.990,4
64,0,21209,Sergio Garcia,-.566,-.889,.396,-.072,4
65,0,26476,Chez Reavie,-.648,.136,.432,-1.216,4
66,-24,46435,Austin Cook,-.781,-.874,.790,-.697,4
67,-45,33204,Shane Lowry,-.952,-.684,-.883,.615,4
68,0,27936,Martin Laird,-1.027,.126,-.300,-.853,4
69,-17,27896,Ross Fisher,-1.187,-1.510,.256,.068,4
70,0,28132,Tyrone Van Aswegen,-1.195,-1.161,-.198,.165,4
71,0,33410,Andrew Landry,-1.673,.393,-1.289,-.776,4
