RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,34098,Russell Henley,2.391,9.566,4
2,12,47591,Eric Cole,2.188,8.754,4
3,0,49947,Taylor Moore,1.875,7.499,4
4,0,52453,Nicolai Hojgaard,1.678,6.712,4
5,0,30927,Brendon Todd,1.642,6.570,4
6,-5,54783,Dylan Wu,1.479,5.917,4
7,0,33948,Byeong Hun An,1.460,5.839,4
8,12,29420,Billy Horschel,1.443,5.771,4
9,0,28420,Ryan Brehm,1.420,5.680,4
10,0,23983,Luke Donald,1.398,5.594,4
11,0,33653,Thomas Detry,1.378,5.513,4
12,39,34563,Chesson Hadley,1.374,5.498,4
13,52,40115,Adam Svensson,1.341,5.364,4
14,4,27349,Alex Noren,1.335,5.342,4
15,0,25900,Lucas Glover,1.219,4.875,4
16,-6,58696,Peter Kuest,1.140,4.562,4
17,0,47504,Sam Burns,1.032,4.130,4
18,0,24502,Adam Scott,1.016,4.064,4
19,-2,27649,Brandt Snedeker,0.986,3.945,4
20,-1,47988,Nick Hardy,0.972,3.889,4
21,16,48867,Matti Schmid,0.883,3.533,4
22,0,33448,Justin Thomas,0.852,3.407,4
23,45,36799,Stephan Jaeger,0.740,2.962,4
24,19,45609,Tyler Duncan,0.736,2.943,4
25,47,51070,Vincent Norrman,0.719,2.878,4
26,0,39971,Sungjae Im,0.675,2.702,4
27,0,52513,Carson Young,0.658,2.633,4
28,0,35879,Kelly Kraft,0.657,2.630,4
29,0,29221,Webb Simpson,0.609,2.435,4
30,0,32662,Michael Gligic,0.548,2.191,4
31,-20,49771,J.T. Poston,0.505,2.022,4
32,-10,52955,Ludvig Åberg,0.471,1.883,4
33,0,31323,Gary Woodland,0.461,1.844,4
34,1,45157,Cam Davis,0.414,1.657,4
35,0,45522,Christiaan Bezuidenhout,0.409,1.637,4
36,0,59652,Sam Bennett,0.379,1.515,4
37,0,51890,Greyson Sigg,0.375,1.500,4
38,0,34431,Robert Streb,0.369,1.475,4
39,7,48887,Matt Wallace,0.352,1.409,4
40,0,39975,Michael Kim,0.341,1.364,4
41,0,52411,Kyle Westmoreland,0.324,1.295,4
42,0,47347,Adam Schenk,0.307,1.229,4
43,0,25818,Scott Piercy,0.306,1.223,4
44,0,30692,Scott Stallings,0.284,1.138,4
45,0,34099,Harris English,0.216,0.863,4
46,0,34256,Andrew Putnam,0.171,0.686,4
47,0,50095,Austin Smotherman,0.051,0.204,4
48,13,46601,Trey Mullinax,-0.001,-0.003,4
49,0,58168,Davis Thompson,-0.030,-0.121,4
50,9,23108,Matt Kuchar,-0.031,-0.124,4
51,0,47128,Richy Werenski,-0.039,-0.157,4
52,0,37278,Nicholas Lindheim,-0.046,-0.183,4
53,-5,28775,Nate Lashley,-0.138,-0.553,4
54,16,52374,Brandon Wu,-0.142,-0.568,4
55,0,55454,Carl Yuan,-0.162,-0.648,4
56,-53,27936,Martin Laird,-0.205,-0.818,4
57,-12,39324,J.J. Spaun,-0.359,-1.437,4
58,0,51997,Andrew Novak,-0.478,-1.912,4
59,0,12716,Charley Hoffman,-0.535,-2.139,4
60,0,33204,Shane Lowry,-0.563,-2.250,4
61,-46,36326,David Lipsky,-0.594,-2.377,4
62,4,29908,C.T. Pan,-0.627,-2.506,4
63,0,26476,Chez Reavie,-0.667,-2.669,4
64,9,31557,Jim Herman,-0.748,-2.992,4
65,0,36871,Matt NeSmith,-0.824,-3.297,4
66,-6,51950,Max McGreevy,-0.897,-3.589,4
67,0,48084,Wesley Bryan,-0.959,-3.834,4
68,-34,37275,Sam Ryder,-0.974,-3.895,4
69,0,37455,Si Woo Kim,-1.158,-4.633,4
70,0,37338,Zecheng Dou,-1.183,-4.733,4
71,0,32640,Troy Merritt,-1.231,-4.922,4
72,0,34076,Joel Dahmen,-2.082,-8.327,4
73,-23,52375,Doug Ghim,-2.291,-9.164,4
