RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,24781,Hunter Mahan,1.821,7.284,4
2,0,47959,Bryson DeChambeau,1.750,7.001,4
3,0,28237,Rory McIlroy,1.736,6.945,4
4,0,34360,Patrick Reed,1.688,6.752,4
5,0,32816,Satoshi Kodaira,1.622,6.489,4
6,0,27644,Brian Harman,1.454,5.815,4
7,10,24024,Zach Johnson,1.441,5.764,4
8,0,34256,Andrew Putnam,1.361,5.445,4
9,0,32333,Kevin Tway,1.313,5.251,4
10,0,24140,Sean O'Hair,1.203,4.813,4
11,8,30692,Scott Stallings,1.078,4.311,4
12,0,34099,Harris English,1.041,4.166,4
13,8,46717,Viktor Hovland,.992,3.967,4
14,0,33413,Ben Martin,.978,3.914,4
15,0,33667,Carlos Ortiz,.971,3.883,4
16,0,49960,Sepp Straka,.943,3.772,4
17,0,26951,Johnson Wagner,.923,3.693,4
18,0,31323,Gary Woodland,.910,3.642,4
19,20,26596,Ryan Moore,.902,3.607,4
20,49,39546,Keith Mitchell,.873,3.491,4
21,0,31646,Emiliano Grillo,.844,3.375,4
22,0,46402,Talor Gooch,.674,2.698,4
23,0,27129,Luke List,.670,2.680,4
24,0,20229,Stewart Cink,.665,2.660,4
25,0,36699,Patrick Rodgers,.641,2.563,4
26,0,48887,Matt Wallace,.640,2.560,4
27,2,25804,Bubba Watson,.630,2.522,4
28,0,25493,Nick Taylor,.592,2.369,4
29,0,01810,Phil Mickelson,.537,2.149,4
30,0,45157,Cam Davis,.530,2.121,4
31,0,48081,Xander Schauffele,.505,2.022,4
32,0,39324,J.J. Spaun,.480,1.922,4
33,0,27895,Jonas Blixt,.446,1.783,4
34,-33,45526,Abraham Ancer,.426,1.706,4
35,0,35310,Lanto Griffin,.425,1.700,4
36,0,30911,Tommy Fleetwood,.383,1.533,4
37,-24,32757,Patton Kizzire,.330,1.320,4
38,0,31560,Brian Stuard,.316,1.265,4
39,0,23788,D.J. Trahan,.299,1.198,4
40,-16,51894,Vince Whaley,.279,1.116,4
41,-21,25632,Jimmy Walker,.278,1.111,4
42,-36,49771,J.T. Poston,.210,.842,4
43,-5,33141,Keegan Bradley,.189,.757,4
44,-10,36871,Matthew NeSmith,.094,.375,4
45,-10,23623,Bo Van Pelt,.075,.301,4
46,-34,45486,Joaquin Niemann,.062,.247,4
47,0,24357,K.J. Choi,.053,.211,4
48,-34,24361,Pat Perez,.036,.146,4
49,0,26300,Matt Jones,.031,.125,4
50,0,27214,Kevin Streelman,.020,.081,4
51,0,47128,Richy Werenski,-.001,-.004,4
52,0,34466,Peter Malnati,-.007,-.029,4
53,13,49298,Kramer Hickok,-.052,-.208,4
54,0,29908,C.T. Pan,-.126,-.502,4
55,0,49964,Aaron Wise,-.144,-.574,4
56,0,33486,Roger Sloan,-.205,-.820,4
57,-53,27556,Ted Potter Jr.,-.216,-.865,4
58,9,33448,Justin Thomas,-.238,-.951,4
59,5,27064,Jhonattan Vegas,-.269,-1.074,4
60,0,34076,Joel Dahmen,-.335,-1.339,4
61,0,33204,Shane Lowry,-.367,-1.466,4
62,-7,51766,Wyndham Clark,-.380,-1.519,4
63,0,25349,Tim Wilkinson,-.419,-1.674,4
64,0,28252,Seamus Power,-.426,-1.705,4
65,-7,32791,K.H. Lee,-.511,-2.042,4
66,0,25818,Scott Piercy,-.561,-2.243,4
67,-49,30110,Kyle Stanley,-.588,-2.353,4
68,-6,46550,Brandon Hagy,-.739,-2.957,4
69,0,29518,Brendan Steele,-.756,-3.022,4
70,-40,32662,Michael Gligic,-.759,-3.034,4
71,-40,26331,Charl Schwartzel,-.863,-3.452,4
72,0,34098,Russell Henley,-.920,-3.679,4
73,-26,39997,Corey Conners,-1.093,-4.370,4
74,-6,25686,Jason Dufner,-1.237,-4.946,4
75,-65,49766,Hank Lebioda,-1.295,-5.181,4
76,-51,33122,Russell Knox,-1.478,-5.911,4
77,-54,35461,Beau Hossler,-1.492,-5.968,4
