RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,32839,Hideki Matsuyama,3.590,.778,1.677,1.135,4
2,20,46601,Trey Mullinax,3.369,1.393,1.540,.435,4
3,56,36689,Brooks Koepka,3.353,1.444,1.840,.069,4
4,0,27644,Brian Harman,2.884,-.285,2.111,1.058,4
5,0,24924,Bill Haas,2.727,.229,1.155,1.342,4
6,0,33448,Justin Thomas,2.432,.875,.944,.613,4
7,0,12716,Charley Hoffman,2.339,.685,1.828,-.175,4
8,0,37455,Si Woo Kim,2.333,.310,1.701,.321,4
9,0,29454,Bernd Wiesberger,2.214,-.381,1.890,.704,4
10,0,32102,Rickie Fowler,2.195,-.042,.902,1.335,4
11,0,30911,Tommy Fleetwood,2.187,.558,.760,.869,4
12,44,48081,Xander Schauffele,2.186,.916,1.443,-.173,4
13,36,27141,J.B. Holmes,1.725,1.223,-.087,.589,4
14,0,34709,Eddie Pepperell,1.677,-.022,2.113,-.414,4
15,0,21209,Sergio Garcia,1.614,.663,1.066,-.116,4
16,0,25364,Paul Casey,1.598,.049,2.007,-.458,4
17,0,34046,Jordan Spieth,1.596,.763,-.173,1.005,4
18,-11,26476,Chez Reavie,1.460,-.706,1.301,.864,4
19,0,34409,David Lingmerth,1.389,.162,1.657,-.430,4
20,0,29221,Webb Simpson,1.252,-.802,.358,1.696,4
21,0,34360,Patrick Reed,1.247,-.170,-.147,1.564,4
22,-13,32366,Kevin Chappell,1.206,.884,-.043,.365,4
23,0,46046,Scottie Scheffler,1.190,.393,.963,-.167,4
24,0,06527,Steve Stricker,1.169,-.850,.859,1.160,4
25,0,52372,Cameron Champ,1.099,1.980,-.912,.030,4
26,0,27408,Martin Kaymer,1.098,.169,-.137,1.067,4
27,23,20229,Stewart Cink,1.093,.166,1.176,-.249,4
28,0,29461,Jamie Lovemark,1.027,.679,.409,-.062,4
29,0,26851,Marc Leishman,.981,.303,.207,.471,4
30,0,24024,Zach Johnson,.944,-.470,.942,.472,4
31,0,27649,Brandt Snedeker,.915,-.761,1.724,-.048,4
32,0,29518,Brendan Steele,.868,-.098,.773,.194,4
33,0,31323,Gary Woodland,.866,.316,.506,.044,4
34,-13,28486,Michael Putnam,.855,1.109,-.494,.240,4
35,0,23108,Matt Kuchar,.805,-1.106,1.151,.759,4
36,0,29974,Branden Grace,.786,-.022,.436,.371,4
37,0,20396,Lee Westwood,.735,.085,.296,.354,4
38,0,10809,Jim Furyk,.709,-1.343,1.956,.096,4
39,0,34098,Russell Henley,.646,.148,.736,-.238,4
40,-13,26499,Rafa Cabrera Bello,.607,-.503,.548,.562,4
41,0,46048,Jordan Niebrugge,.598,.303,-.936,1.230,4
42,0,33204,Shane Lowry,.478,.351,.373,-.246,4
43,0,47996,Jack Maguire,.416,.969,-1.152,.599,4
44,0,27936,Martin Laird,.347,.590,-1.304,1.060,4
45,0,26329,Louis Oosthuizen,.289,.203,.759,-.673,4
46,0,33141,Keegan Bradley,.269,.620,-.443,.091,4
47,0,34358,Jonathan Randolph,.200,-.077,-.312,.589,4
48,0,34242,Andrew Johnston,.109,.138,-.604,.575,4
49,-15,28420,Ryan Brehm,.107,.835,-.485,-.243,4
50,-40,34099,Harris English,-.020,.520,-.532,-.008,4
51,0,29478,Kevin Kisner,-.041,-.053,-.088,.101,4
52,0,40098,Matt Fitzpatrick,-.095,-1.316,1.120,.101,4
53,-20,37454,Whee Kim,-.118,-.733,.328,.287,4
54,0,25834,Daniel Summerhays,-.312,-.861,1.135,-.585,4
55,0,32816,Satoshi Kodaira,-.363,-.951,1.459,-.871,4
56,0,33399,Adam Hadwin,-.375,-.112,-.181,-.082,4
57,0,31202,William McGirt,-.470,-.359,-.468,.358,4
58,0,35225,Brandon Stone,-.473,1.039,-1.029,-.483,4
59,0,23821,Yusaku Miyazato,-.515,-.533,.128,-.110,4
60,0,47663,Kevin Dougherty,-.662,.901,-.582,-.981,4
61,0,25396,Kevin Na,-1.385,-1.133,-.049,-.202,4
62,0,24461,Thomas Aiken,-1.555,-.573,-.425,-.557,4
63,0,30944,Jason Kokrak,-1.660,.466,-1.131,-.995,4
64,1,06522,Ernie Els,-1.962,-.919,-.435,-.608,4
65,0,36799,Stephan Jaeger,-2.021,-.267,-1.289,-.465,4
66,0,47610,Tyler Light,-2.995,.683,-2.478,-1.200,4
67,0,35296,Haotong Li,-3.036,.001,-1.839,-1.197,4
68,0,46402,Talor Gooch,-3.383,-1.038,-1.546,-.799,4
