RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,28258,K.T. Kim,2.510,10.040,4
2,0,24138,Ian Poulter,2.499,9.995,4
3,0,33204,Shane Lowry,2.185,8.741,4
4,65,33448,Justin Thomas,1.807,7.228,4
5,59,25198,Francesco Molinari,1.522,6.087,4
6,12,29478,Kevin Kisner,1.479,5.915,4
7,0,35879,Kelly Kraft,1.472,5.888,4
8,-1,32102,Rickie Fowler,1.372,5.487,4
9,0,29479,Scott Brown,1.323,5.292,4
10,0,27963,Chris Stroud,1.216,4.862,4
11,14,34360,Patrick Reed,1.150,4.598,4
12,3,32839,Hideki Matsuyama,1.123,4.493,4
13,0,06527,Steve Stricker,1.102,4.408,4
14,0,24459,Richard Sterne,.946,3.783,4
15,-11,33968,Thorbjørn Olesen,.945,3.779,4
16,0,25900,Lucas Glover,.893,3.571,4
17,0,34213,Grayson Murray,.873,3.491,4
18,0,35450,Patrick Cantlay,.848,3.392,4
19,0,27974,Sung Kang,.785,3.141,4
20,20,47959,Bryson DeChambeau,.777,3.106,4
21,-20,24024,Zach Johnson,.743,2.971,4
22,21,26329,Louis Oosthuizen,.721,2.882,4
23,0,46464,Jordan L Smith,.700,2.799,4
24,0,24140,Sean O'Hair,.682,2.727,4
25,0,32448,James Hahn,.645,2.579,4
26,0,34409,David Lingmerth,.588,2.352,4
27,0,29461,Jamie Lovemark,.586,2.343,4
28,0,34431,Robert Streb,.574,2.294,4
29,-15,27644,Brian Harman,.551,2.202,4
30,-14,28089,Jason Day,.511,2.045,4
31,0,29970,Dylan Frittelli,.488,1.951,4
32,-29,12716,Charley Hoffman,.485,1.940,4
33,0,39954,Cody Gribble,.469,1.876,4
34,23,21498,Hideto Tanihara,.451,1.804,4
35,0,27436,Graham DeLaet,.446,1.783,4
36,0,08385,Omar Uresti,.433,1.733,4
37,-28,27349,Alex Noren,.423,1.692,4
38,25,22000,Chris Wood,.388,1.550,4
39,-31,23108,Matt Kuchar,.385,1.541,4
40,0,34021,Bud Cauley,.375,1.501,4
41,32,31323,Gary Woodland,.310,1.240,4
42,0,29221,Webb Simpson,.275,1.098,4
43,0,25834,Daniel Summerhays,.263,1.051,4
44,0,30944,Jason Kokrak,.254,1.015,4
45,0,29725,Tony Finau,.217,.866,4
46,0,29936,Ryan Fox,.171,.685,4
47,14,26851,Marc Leishman,.102,.406,4
48,6,24924,Bill Haas,.057,.229,4
49,25,27141,J.B. Holmes,.014,.057,4
50,-17,32816,Satoshi Kodaira,-.014,-.058,4
51,-6,34046,Jordan Spieth,-.020,-.081,4
52,0,25240,D.A. Points,-.048,-.192,4
53,14,24361,Pat Perez,-.123,-.492,4
54,6,29420,Billy Horschel,-.192,-.767,4
55,0,21961,Charles Howell III,-.276,-1.106,4
55,-49,30925,Dustin Johnson,-.276,-1.103,4
57,-29,21528,Henrik Stenson,-.278,-1.114,4
58,0,31557,Jim Herman,-.381,-1.523,4
59,-37,46970,Jon Rahm,-.385,-1.539,4
60,8,25686,Jason Dufner,-.436,-1.745,4
61,-25,26596,Ryan Moore,-.457,-1.830,4
62,0,33948,Byeong Hun An,-.469,-1.876,4
63,-5,20396,Lee Westwood,-.528,-2.112,4
64,-27,30911,Tommy Fleetwood,-.531,-2.123,4
65,-35,25364,Paul Casey,-.556,-2.225,4
66,0,33141,Keegan Bradley,-.560,-2.242,4
67,0,06567,Vijay Singh,-.653,-2.612,4
68,-22,26331,Charl Schwartzel,-.701,-2.803,4
69,-35,28237,Rory McIlroy,-.784,-3.136,4
70,-26,32366,Kevin Chappell,-.819,-3.278,4
71,-69,36689,Brooks Koepka,-.826,-3.304,4
72,0,26476,Chez Reavie,-1.001,-4.005,4
73,-46,24502,Adam Scott,-1.108,-4.431,4
74,-32,34098,Russell Henley,-1.129,-4.517,4
75,0,31420,Anirban Lahiri,-1.682,-6.730,4
