RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,70,24502,Adam Scott,1.607,6.427,4
2,0,49960,Sepp Straka,1.503,6.012,4
3,47,34363,Tyrrell Hatton,1.405,5.621,4
4,0,51766,Wyndham Clark,1.316,5.264,4
5,0,29478,Kevin Kisner,1.160,4.642,4
6,0,32640,Troy Merritt,1.117,4.468,4
6,47,49771,J.T. Poston,1.117,4.469,4
8,0,35891,Cameron Smith,1.092,4.367,4
9,0,29725,Tony Finau,.995,3.980,4
10,0,45609,Tyler Duncan,.989,3.957,4
11,33,34256,Andrew Putnam,.974,3.896,4
12,0,46442,Maverick McNealy,.940,3.762,4
13,0,32150,Michael Thompson,.935,3.742,4
14,0,23320,Ryan Palmer,.911,3.646,4
15,0,35461,Beau Hossler,.898,3.592,4
16,68,33204,Shane Lowry,.856,3.424,4
17,53,25900,Lucas Glover,.801,3.205,4
18,0,45157,Cam Davis,.798,3.194,4
19,0,47993,Denny McCarthy,.774,3.098,4
20,1,32791,K.H. Lee,.736,2.946,4
21,0,51634,Sahith Theegala,.695,2.779,4
22,55,39546,Keith Mitchell,.670,2.680,4
23,0,31646,Emiliano Grillo,.664,2.655,4
24,0,50525,Collin Morikawa,.658,2.632,4
25,17,47483,Will Zalatoris,.625,2.500,4
26,0,46717,Viktor Hovland,.621,2.483,4
27,-13,39971,Sungjae Im,.606,2.425,4
28,-19,45522,Christiaan Bezuidenhout,.567,2.268,4
29,0,32102,Rickie Fowler,.543,2.171,4
30,19,27644,Brian Harman,.537,2.148,4
31,6,47995,Davis Riley,.378,1.511,4
32,0,40098,Matt Fitzpatrick,.371,1.486,4
33,0,48081,Xander Schauffele,.327,1.308,4
34,0,39977,Max Homa,.322,1.287,4
35,-8,30927,Brendon Todd,.316,1.263,4
36,3,36799,Stephan Jaeger,.315,1.259,4
37,0,51890,Greyson Sigg,.273,1.093,4
38,43,46414,Aaron Rai,.222,.887,4
39,25,36326,David Lipsky,.180,.721,4
40,0,29970,Dylan Frittelli,.179,.717,4
41,0,26851,Marc Leishman,.173,.694,4
42,0,35506,Mackenzie Hughes,.054,.215,4
43,29,39997,Corey Conners,.038,.151,4
44,-19,54628,Lee Hodges,-.004,-.016,4
45,0,46970,Jon Rahm,-.019,-.074,4
46,0,45486,Joaquin Niemann,-.026,-.103,4
47,0,39324,J.J. Spaun,-.044,-.177,4
48,0,46601,Trey Mullinax,-.061,-.245,4
49,0,35450,Patrick Cantlay,-.076,-.305,4
50,0,47347,Adam Schenk,-.077,-.307,4
51,-11,34431,Robert Streb,-.130,-.520,4
52,0,55708,Hayden Buckley,-.210,-.839,4
53,-8,49947,Taylor Moore,-.213,-.851,4
54,0,47529,Mito Pereira,-.259,-1.036,4
55,-43,37275,Sam Ryder,-.325,-1.300,4
56,-55,55182,Tom Kim,-.337,-1.346,4
57,-24,49964,Aaron Wise,-.372,-1.488,4
58,0,48822,Sebastián Muñoz,-.411,-1.643,4
59,0,47504,Sam Burns,-.422,-1.687,4
60,16,26476,Chez Reavie,-.559,-2.236,4
61,-29,40115,Adam Svensson,-.571,-2.285,4
62,0,33448,Justin Thomas,-.601,-2.404,4
63,4,27936,Martin Laird,-.676,-2.705,4
64,-42,32448,James Hahn,-.738,-2.953,4
65,0,33399,Adam Hadwin,-.835,-3.341,4
66,0,31323,Gary Woodland,-1.193,-4.771,4
67,0,37455,Si Woo Kim,-1.267,-5.068,4
68,0,57366,Cameron Young,-1.375,-5.501,4
69,-10,40250,Taylor Pendrith,-1.479,-5.914,4
