RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,35891,Cameron Smith,1.911,7.644,4
2,0,47679,Victor Perez,1.875,7.501,4
3,0,34360,Patrick Reed,1.705,6.818,4
4,0,40250,Taylor Pendrith,1.609,6.434,4
5,0,40115,Adam Svensson,1.604,6.415,4
6,0,22764,Michael Block,1.545,6.180,4
7,0,37378,Min Woo Lee,1.523,6.091,4
8,0,48699,Callum Tarren,1.491,5.963,4
9,0,39997,Corey Conners,1.202,4.806,4
10,0,33293,Thomas Pieters,1.180,4.721,4
11,0,22405,Justin Rose,1.112,4.448,4
12,0,48117,Kurt Kitayama,1.092,4.366,4
13,0,36689,Brooks Koepka,1.048,4.191,4
14,0,47993,Denny McCarthy,1.047,4.187,4
15,0,39977,Max Homa,1.037,4.147,4
16,0,48081,Xander Schauffele,1.004,4.017,4
17,66,32791,K.H. Lee,0.928,3.713,4
18,14,34363,Tyrrell Hatton,0.902,3.606,4
19,0,52453,Nicolai Hojgaard,0.855,3.419,4
20,0,50493,Justin Suh,0.844,3.376,4
21,0,26476,Chez Reavie,0.831,3.325,4
22,0,33653,Thomas Detry,0.748,2.990,4
23,0,29936,Ryan Fox,0.712,2.849,4
24,0,55708,Hayden Buckley,0.658,2.631,4
25,0,46717,Viktor Hovland,0.656,2.622,4
26,0,35461,Beau Hossler,0.637,2.547,4
27,0,33141,Keegan Bradley,0.502,2.007,4
28,0,47959,Bryson DeChambeau,0.467,1.868,4
28,0,29670,Pablo Larrazabal,0.467,1.868,4
30,0,39546,Keith Mitchell,0.450,1.799,4
31,0,28237,Rory McIlroy,0.407,1.626,4
32,0,33974,Dean Burmester,0.402,1.606,4
33,0,39058,Lucas Herbert,0.391,1.563,4
34,0,30925,Dustin Johnson,0.373,1.491,4
35,16,46046,Scottie Scheffler,0.370,1.480,4
36,-7,36871,Matt NeSmith,0.363,1.452,4
37,13,33399,Adam Hadwin,0.360,1.441,4
38,0,49771,J.T. Poston,0.349,1.397,4
39,0,47056,Rikuya Hoshino,0.322,1.287,4
40,0,30911,Tommy Fleetwood,0.304,1.217,4
41,0,36699,Patrick Rodgers,0.297,1.186,4
42,13,55789,Taylor Montgomery,0.248,0.993,4
43,0,24024,Zach Johnson,0.233,0.933,4
44,0,51634,Sahith Theegala,0.231,0.923,4
45,0,35450,Patrick Cantlay,0.221,0.883,4
46,0,45523,Thriston Lawrence,0.207,0.829,4
47,0,20766,Padraig Harrington,0.192,0.767,4
48,0,46970,Jon Rahm,0.150,0.600,4
49,0,50525,Collin Morikawa,0.116,0.462,4
50,0,48119,Ben Taylor,0.103,0.410,4
51,0,33204,Shane Lowry,0.076,0.302,4
52,0,37189,Harold Varner III,0.044,0.176,4
53,0,49960,Sepp Straka,0.027,0.109,4
54,0,49947,Taylor Moore,0.017,0.068,4
55,12,47591,Eric Cole,0.010,0.039,4
56,-53,24502,Adam Scott,-0.028,-0.113,4
57,0,46340,Alex Smalley,-0.029,-0.115,4
58,0,33448,Justin Thomas,-0.050,-0.200,4
59,0,30926,Chris Kirk,-0.056,-0.225,4
60,0,33674,Adrian Meronk,-0.080,-0.322,4
61,19,55893,Sam Stevens,-0.145,-0.582,4
62,0,01810,Phil Mickelson,-0.173,-0.694,4
63,0,45157,Cam Davis,-0.262,-1.050,4
64,0,34046,Jordan Spieth,-0.296,-1.184,4
65,0,48051,Yannik Paul,-0.312,-1.248,4
66,-23,35532,Tom Hoge,-0.417,-1.670,4
66,0,32369,Sihwan Kim,-0.417,-1.670,4
68,0,35778,Kazuki Higa,-0.635,-2.542,4
69,0,34076,Joel Dahmen,-0.646,-2.586,4
70,0,47529,Mito Pereira,-0.704,-2.816,4
71,-55,36799,Stephan Jaeger,-0.829,-3.316,4
72,0,54628,Lee Hodges,-0.838,-3.353,4
73,0,48887,Matt Wallace,-1.017,-4.068,4
74,0,29725,Tony Finau,-1.116,-4.464,4
75,0,36801,Mark Hubbard,-1.354,-5.418,4
76,-35,32839,Hideki Matsuyama,-1.416,-5.663,4
