RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,47959,Bryson DeChambeau,25.00,25,1
1,0,28938,Justin Harding,25.00,25,1
1,0,29478,Kevin Kisner,25.00,25,1
1,0,32757,Patton Kizzire,25.00,25,1
5,0,01666,Bernhard Langer,26.00,26,1
5,0,01810,Phil Mickelson,26.00,26,1
5,0,34709,Eddie Pepperell,26.00,26,1
5,0,32333,Kevin Tway,26.00,26,1
9,0,29420,Billy Horschel,27.00,27,1
9,0,33410,Andrew Landry,27.00,27,1
11,0,35450,Patrick Cantlay,28.00,28,1
11,0,47917,Takumi Kanaya,28.00,28,1
11,2,37455,Si Woo Kim,28.00,28,1
11,0,32839,Hideki Matsuyama,28.00,28,1
11,0,25198,Francesco Molinari,28.00,28,1
11,0,34360,Patrick Reed,28.00,28,1
11,0,31323,Gary Woodland,28.00,28,1
11,0,08793,Tiger Woods,28.00,28,1
19,0,30978,Kiradech Aphibarnrat,29.00,29,1
19,0,33803,Lucas Bjerregaard,29.00,29,1
19,0,26499,Rafa Cabrera Bello,29.00,29,1
19,0,28089,Jason Day,29.00,29,1
19,10,29725,Tony Finau,29.00,29,1
19,10,32102,Rickie Fowler,29.00,29,1
19,0,36689,Brooks Koepka,29.00,29,1
19,0,25396,Kevin Na,29.00,29,1
19,0,39262,Alvaro Ortiz,29.00,29,1
19,0,46970,Jon Rahm,29.00,29,1
19,0,48081,Xander Schauffele,29.00,29,1
19,0,35891,Cameron Smith,29.00,29,1
19,10,34046,Jordan Spieth,29.00,29,1
19,0,21528,Henrik Stenson,29.00,29,1
19,0,25804,Bubba Watson,29.00,29,1
34,0,30911,Tommy Fleetwood,30.00,30,1
34,0,29974,Branden Grace,30.00,30,1
34,0,27141,J.B. Holmes,30.00,30,1
34,0,21961,Charles Howell III,30.00,30,1
34,0,30925,Dustin Johnson,30.00,30,1
34,0,24024,Zach Johnson,30.00,30,1
34,30,27408,Martin Kaymer,30.00,30,1
34,0,27349,Alex Noren,30.00,30,1
34,0,24502,Adam Scott,30.00,30,1
43,0,55888,Devon Bling,31.00,31,1
43,0,33141,Keegan Bradley,31.00,31,1
43,0,40098,Matt Fitzpatrick,31.00,31,1
43,0,31646,Emiliano Grillo,31.00,31,1
43,-14,12716,Charley Hoffman,31.00,31,1
43,0,32816,Satoshi Kodaira,31.00,31,1
43,-25,23108,Matt Kuchar,31.00,31,1
43,13,35296,Haotong Li,31.00,31,1
43,0,39546,Keith Mitchell,31.00,31,1
43,0,24138,Ian Poulter,31.00,31,1
43,0,29221,Webb Simpson,31.00,31,1
43,-37,25632,Jimmy Walker,31.00,31,1
55,0,46717,Viktor Hovland,32.00,32,1
55,0,26851,Marc Leishman,32.00,32,1
55,0,28237,Rory McIlroy,32.00,32,1
55,0,26329,Louis Oosthuizen,32.00,32,1
55,9,30110,Kyle Stanley,32.00,32,1
55,0,49964,Aaron Wise,32.00,32,1
61,3,39997,Corey Conners,33.00,33,1
61,0,33968,Thorbjørn Olesen,33.00,33,1
61,0,33448,Justin Thomas,33.00,33,1
64,0,34363,Tyrrell Hatton,34.00,34,1
65,0,22378,Trevor Immelman,35.00,35,1
