RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,33141,Keegan Bradley,24.00,24,1
1,0,30925,Dustin Johnson,24.00,24,1
3,0,40098,Matt Fitzpatrick,25.00,25,1
3,0,25198,Francesco Molinari,25.00,25,1
5,-3,29725,Tony Finau,26.00,26,1
5,0,46717,Viktor Hovland,26.00,26,1
5,0,28237,Rory McIlroy,26.00,26,1
5,0,26329,Louis Oosthuizen,26.00,26,1
5,0,33448,Justin Thomas,26.00,26,1
5,14,25632,Jimmy Walker,26.00,26,1
11,0,28089,Jason Day,27.00,27,1
11,42,23108,Matt Kuchar,27.00,27,1
11,0,39546,Keith Mitchell,27.00,27,1
14,14,32102,Rickie Fowler,28.00,28,1
14,0,28938,Justin Harding,28.00,28,1
14,0,27141,J.B. Holmes,28.00,28,1
14,0,29478,Kevin Kisner,28.00,28,1
14,0,32839,Hideki Matsuyama,28.00,28,1
14,0,25396,Kevin Na,28.00,28,1
14,0,48081,Xander Schauffele,28.00,28,1
14,-10,34046,Jordan Spieth,28.00,28,1
22,0,30911,Tommy Fleetwood,29.00,29,1
22,0,34363,Tyrrell Hatton,29.00,29,1
22,6,12716,Charley Hoffman,29.00,29,1
22,0,29420,Billy Horschel,29.00,29,1
22,0,47917,Takumi Kanaya,29.00,29,1
22,-18,37455,Si Woo Kim,29.00,29,1
22,0,32816,Satoshi Kodaira,29.00,29,1
22,0,26851,Marc Leishman,29.00,29,1
22,0,01810,Phil Mickelson,29.00,29,1
22,0,27349,Alex Noren,29.00,29,1
22,0,46970,Jon Rahm,29.00,29,1
22,0,34360,Patrick Reed,29.00,29,1
22,0,29221,Webb Simpson,29.00,29,1
22,0,21528,Henrik Stenson,29.00,29,1
22,0,49964,Aaron Wise,29.00,29,1
22,0,31323,Gary Woodland,29.00,29,1
38,0,30978,Kiradech Aphibarnrat,30.00,30,1
38,0,35450,Patrick Cantlay,30.00,30,1
38,0,47959,Bryson DeChambeau,30.00,30,1
38,0,22378,Trevor Immelman,30.00,30,1
38,0,32757,Patton Kizzire,30.00,30,1
38,0,36689,Brooks Koepka,30.00,30,1
38,0,39262,Alvaro Ortiz,30.00,30,1
38,0,34709,Eddie Pepperell,30.00,30,1
38,0,24138,Ian Poulter,30.00,30,1
38,0,24502,Adam Scott,30.00,30,1
38,-10,30110,Kyle Stanley,30.00,30,1
38,0,08793,Tiger Woods,30.00,30,1
50,0,55888,Devon Bling,31.00,31,1
50,0,26499,Rafa Cabrera Bello,31.00,31,1
50,0,29974,Branden Grace,31.00,31,1
50,0,31646,Emiliano Grillo,31.00,31,1
50,0,21961,Charles Howell III,31.00,31,1
50,0,24024,Zach Johnson,31.00,31,1
50,0,33410,Andrew Landry,31.00,31,1
50,13,35296,Haotong Li,31.00,31,1
50,0,35891,Cameron Smith,31.00,31,1
50,0,32333,Kevin Tway,31.00,31,1
60,0,33803,Lucas Bjerregaard,32.00,32,1
60,-23,39997,Corey Conners,32.00,32,1
62,0,33968,Thorbjørn Olesen,33.00,33,1
62,0,25804,Bubba Watson,33.00,33,1
64,-1,27408,Martin Kaymer,34.00,34,1
64,0,01666,Bernhard Langer,34.00,34,1
