PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
32448,James Hahn,2022 AT&T Byron Nelson,-0.63975,1.098,2.126,-0.302
34046,Jordan Spieth,2022 AT&T Byron Nelson,0.36225,0.95,1.565,0.406
32839,Hideki Matsuyama,2022 AT&T Byron Nelson,0.42075,0.429,2.353,-0.17
26331,Charl Schwartzel,2022 AT&T Byron Nelson,-0.077,0.794,0.696,1.12
32791,K.H. Lee,2022 AT&T Byron Nelson,0.9735,0.569,1.312,0.679
48081,Xander Schauffele,2022 AT&T Byron Nelson,0.3295,0.678,1.162,0.615
47529,Mito Pereira,2022 AT&T Byron Nelson,-0.7215,1.048,1.068,0.139
46046,Scottie Scheffler,2022 AT&T Byron Nelson,-0.3965,0.286,1.407,0.486
48822,Sebastián Muñoz,2022 AT&T Byron Nelson,1.0185,0.525,1.387,0.103
33448,Justin Thomas,2022 AT&T Byron Nelson,0.8325,0.291,0.733,0.927
23621,Rory Sabbatini,2022 AT&T Byron Nelson,-0.585,-0.017,1.095,0.791
55182,Tom Kim,2022 AT&T Byron Nelson,-0.1865,-0.006,1.419,0.307
23320,Ryan Palmer,2022 AT&T Byron Nelson,1.107,1.0,0.573,0.103
36799,Stephan Jaeger,2022 AT&T Byron Nelson,-0.7895,-0.176,1.15,0.599
49947,Taylor Moore,2022 AT&T Byron Nelson,-0.485,0.702,0.325,0.492
47995,Davis Riley,2022 AT&T Byron Nelson,0.76875,0.401,0.924,0.19
52372,Cameron Champ,2022 AT&T Byron Nelson,-0.656,1.185,0.962,-0.707
27349,Alex Noren,2022 AT&T Byron Nelson,0.62475,0.694,0.573,0.142
28775,Nate Lashley,2022 AT&T Byron Nelson,0.1585,0.199,0.659,0.517
35532,Tom Hoge,2022 AT&T Byron Nelson,0.21375,-0.189,0.504,1.005
46601,Trey Mullinax,2022 AT&T Byron Nelson,-0.28325,0.427,0.865,0.025
30944,Jason Kokrak,2022 AT&T Byron Nelson,0.248,0.979,0.559,-0.253
49964,Aaron Wise,2022 AT&T Byron Nelson,-0.8755,0.207,0.616,0.335
39324,J.J. Spaun,2022 AT&T Byron Nelson,-0.32075,0.161,0.822,0.121
24361,Pat Perez,2022 AT&T Byron Nelson,-0.3115,-0.063,0.443,0.715
25198,Francesco Molinari,2022 AT&T Byron Nelson,0.502,0.566,0.954,-0.489
23108,Matt Kuchar,2022 AT&T Byron Nelson,1.02125,0.005,0.988,0.019
50095,Austin Smotherman,2022 AT&T Byron Nelson,0.2785,0.868,-0.198,0.335
36871,Matthew NeSmith,2022 AT&T Byron Nelson,-0.70325,0.943,-0.15,0.194
33667,Carlos Ortiz,2022 AT&T Byron Nelson,-0.193,-0.019,1.027,-0.031
36801,Mark Hubbard,2022 AT&T Byron Nelson,0.07425,-0.383,1.606,-0.264
30925,Dustin Johnson,2022 AT&T Byron Nelson,-0.916,0.332,0.684,-0.067
36326,David Lipsky,2022 AT&T Byron Nelson,0.339,0.582,-0.065,0.427
29974,Branden Grace,2022 AT&T Byron Nelson,-0.11275,0.116,0.052,0.729
40162,Justin Lower,2022 AT&T Byron Nelson,-0.3375,0.487,1.051,-0.667
24502,Adam Scott,2022 AT&T Byron Nelson,0.235,0.659,-0.119,0.258
30911,Tommy Fleetwood,2022 AT&T Byron Nelson,-0.73225,0.91,0.515,-0.66
45486,Joaquín Niemann,2022 AT&T Byron Nelson,0.52725,1.052,-0.606,0.311
27064,Jhonattan Vegas,2022 AT&T Byron Nelson,-0.64425,0.773,-0.396,0.301
45609,Tyler Duncan,2022 AT&T Byron Nelson,-0.63475,-0.076,1.209,-0.465
30692,Scott Stallings,2022 AT&T Byron Nelson,0.6155,0.035,1.122,-0.489
51997,Andrew Novak,2022 AT&T Byron Nelson,-0.12375,-0.185,0.417,0.426
51894,Vince Whaley,2022 AT&T Byron Nelson,0.651,-0.162,-0.024,0.818
34255,Joseph Bramlett,2022 AT&T Byron Nelson,-0.27775,-0.042,-0.256,0.859
36699,Patrick Rodgers,2022 AT&T Byron Nelson,0.56825,0.776,0.16,-0.47
34466,Peter Malnati,2022 AT&T Byron Nelson,1.87475,-0.04,0.472,-0.023
35461,Beau Hossler,2022 AT&T Byron Nelson,1.2585,0.577,-0.668,0.366
28252,Séamus Power,2022 AT&T Byron Nelson,1.266,-0.092,-0.219,0.578
51634,Sahith Theegala,2022 AT&T Byron Nelson,-1.457,-0.3,-0.118,0.658
39328,Conrad Shindler,2022 AT&T Byron Nelson,0.58825,0.549,-0.948,0.595
46442,Maverick McNealy,2022 AT&T Byron Nelson,0.85,-0.058,-0.103,0.344
35310,Lanto Griffin,2022 AT&T Byron Nelson,0.23075,0.559,-0.031,-0.475
46414,Aaron Rai,2022 AT&T Byron Nelson,0.49,-0.017,0.486,-0.425
45522,Christiaan Bezuidenhout,2022 AT&T Byron Nelson,2.03275,-0.371,0.478,-0.106
31646,Emiliano Grillo,2022 AT&T Byron Nelson,0.53325,-0.219,0.015,0.205
29535,Brice Garnett,2022 AT&T Byron Nelson,1.797,-0.169,-0.581,0.737
37212,Paul Barjon,2022 AT&T Byron Nelson,-0.1575,0.516,0.414,-0.989
26851,Marc Leishman,2022 AT&T Byron Nelson,0.48075,-0.466,0.416,-0.147
34563,Chesson Hadley,2022 AT&T Byron Nelson,-0.2125,-0.983,0.43,0.299
48699,Callum Tarren,2022 AT&T Byron Nelson,0.89425,-0.006,-0.426,0.071
27139,David Skinns,2022 AT&T Byron Nelson,1.196,-0.727,-0.284,0.598
29484,Peter Uihlein,2022 AT&T Byron Nelson,0.24075,0.205,-0.239,-0.423
45540,Jared Wolfe,2022 AT&T Byron Nelson,0.7425,-0.11,-0.053,-0.296
23325,Vaughn Taylor,2022 AT&T Byron Nelson,-0.17425,-0.68,0.755,-0.618
49960,Sepp Straka,2022 AT&T Byron Nelson,-0.171,0.07,-0.794,0.178
29970,Dylan Frittelli,2022 AT&T Byron Nelson,0.1425,-0.023,-0.381,-0.205
40115,Adam Svensson,2022 AT&T Byron Nelson,0.15025,-0.759,-0.142,0.284
32662,Michael Gligic,2022 AT&T Byron Nelson,-0.09875,0.119,-1.334,0.598
28089,Jason Day,2022 AT&T Byron Nelson,0.9595,-0.01,-1.026,0.36
48084,Wesley Bryan,2022 AT&T Byron Nelson,0.488,-1.113,0.41,-0.001
52374,Brandon Wu,2022 AT&T Byron Nelson,1.00475,-0.153,-1.065,0.497
34610,Matthias Schwab,2022 AT&T Byron Nelson,0.85975,-0.404,-0.522,0.1
39546,Keith Mitchell,2022 AT&T Byron Nelson,-0.09975,-0.155,-1.147,0.435
35617,Martin Trainer,2022 AT&T Byron Nelson,-0.064,-0.339,-0.515,-0.049
47579,Kyle Wilshire,2022 AT&T Byron Nelson,-0.5465,-0.018,0.27,-1.172
32757,Patton Kizzire,2022 AT&T Byron Nelson,-0.95075,-0.421,-0.251,-0.344
24924,Bill Haas,2022 AT&T Byron Nelson,0.90775,-0.993,-0.678,0.547
32150,Michael Thompson,2022 AT&T Byron Nelson,2.4665,-0.64,-0.252,-0.291
24138,Ian Poulter,2022 AT&T Byron Nelson,1.27025,-0.529,-0.809,0.101
47347,Adam Schenk,2022 AT&T Byron Nelson,0.08225,-0.126,-0.588,-0.585
47856,Seth Reeves,2022 AT&T Byron Nelson,0.854,0.541,-0.991,-0.871
28114,Dawie van der Walt,2022 AT&T Byron Nelson,-0.10425,-0.551,-0.422,-0.389
30978,Kiradech Aphibarnrat,2022 AT&T Byron Nelson,0.49025,-0.359,-0.461,-0.637
51950,Max McGreevy,2022 AT&T Byron Nelson,-0.005,-0.583,-1.075,-0.304
