PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
33141,Keegan Bradley,2021 Rocket Mortgage Classic,-1.08025,0.287,1.363,1.066
25804,Bubba Watson,2021 Rocket Mortgage Classic,0.039,0.855,1.329,0.163
30944,Jason Kokrak,2021 Rocket Mortgage Classic,-0.44675,0.841,0.964,0.528
45157,Cam Davis,2021 Rocket Mortgage Classic,0.77425,0.212,1.097,0.803
39971,Sungjae Im,2021 Rocket Mortgage Classic,0.07775,0.559,0.607,0.892
27349,Alex Noren,2021 Rocket Mortgage Classic,0.94075,0.674,0.38,0.642
45486,Joaquín Niemann,2021 Rocket Mortgage Classic,1.22325,0.794,0.62,0.248
46550,Brandon Hagy,2021 Rocket Mortgage Classic,0.792,0.803,0.241,0.55
39977,Max Homa,2021 Rocket Mortgage Classic,-0.37075,0.466,0.483,0.559
28420,Ryan Brehm,2021 Rocket Mortgage Classic,-1.84075,0.935,1.0,-0.458
30926,Chris Kirk,2021 Rocket Mortgage Classic,0.44575,0.013,0.858,0.569
29478,Kevin Kisner,2021 Rocket Mortgage Classic,0.71475,0.044,1.033,0.344
35310,Lanto Griffin,2021 Rocket Mortgage Classic,-0.2465,0.518,0.719,0.146
33120,Mark Anderson,2021 Rocket Mortgage Classic,0.924,-0.26,0.949,0.524
49766,Hank Lebioda,2021 Rocket Mortgage Classic,1.519,-0.057,0.684,0.49
46442,Maverick McNealy,2021 Rocket Mortgage Classic,0.29875,1.114,0.247,-0.274
32640,Troy Merritt,2021 Rocket Mortgage Classic,1.81075,0.365,0.45,0.26
33490,Bo Hoag,2021 Rocket Mortgage Classic,-0.1335,0.019,1.552,-0.552
35461,Beau Hossler,2021 Rocket Mortgage Classic,0.13075,0.38,0.018,0.607
56278,Matthew Wolff,2021 Rocket Mortgage Classic,-1.087,0.116,0.738,0.12
30110,Kyle Stanley,2021 Rocket Mortgage Classic,-0.5635,0.444,0.194,0.311
