RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,48051,Yannik Paul,1.884,7.536,4
2,-1,54655,Patrick Flavin,1.639,6.554,4
3,5,40162,Justin Lower,1.619,6.477,4
4,0,27963,Chris Stroud,1.560,6.239,4
5,0,33196,Carlos Pigem,1.430,5.719,4
6,56,27214,Kevin Streelman,1.301,5.202,4
7,19,36801,Mark Hubbard,1.292,5.166,4
8,0,48098,Sebastian Garcia Rodriguez,1.275,5.100,4
9,0,31138,Scott Jamieson,1.212,4.847,4
10,0,36837,Julien Brun,1.200,4.801,4
11,0,53165,Doc Redman,1.192,4.767,4
12,0,27139,David Skinns,1.178,4.711,4
13,10,32662,Michael Gligic,1.170,4.679,4
14,0,48867,Matti Schmid,1.097,4.387,4
15,0,45609,Tyler Duncan,1.044,4.174,4
16,50,49298,Kramer Hickok,1.041,4.162,4
17,0,35706,Niklas Norgaard Moller,.980,3.920,4
18,0,46594,Ricardo Gouveia,.973,3.893,4
19,13,51894,Vince Whaley,.881,3.522,4
20,0,24140,Sean O'Hair,.806,3.223,4
21,0,46601,Trey Mullinax,.775,3.099,4
22,26,51890,Greyson Sigg,.761,3.042,4
23,0,32366,Kevin Chappell,.760,3.039,4
23,0,55509,Hurly Long,.760,3.041,4
25,-4,49766,Hank Lebioda,.698,2.793,4
26,0,26758,David Hearn,.697,2.786,4
27,0,23353,J.J. Henry,.625,2.499,4
28,-26,40115,Adam Svensson,.608,2.432,4
29,0,32627,Espen Kofstad,.587,2.349,4
30,11,34563,Chesson Hadley,.582,2.329,4
31,0,50057,Robin Roussel,.555,2.220,4
32,-10,49947,Taylor Moore,.532,2.127,4
33,0,20593,Greg Chalmers,.503,2.012,4
34,0,25686,Jason Dufner,.468,1.873,4
35,0,28125,Josh Geary,.437,1.749,4
36,-2,46435,Austin Cook,.378,1.513,4
37,0,22056,Cameron Percy,.363,1.450,4
38,0,23623,Bo Van Pelt,.327,1.308,4
39,0,48372,Marcus Helligkilde,.301,1.205,4
40,-35,26596,Ryan Moore,.290,1.160,4
41,3,32448,James Hahn,.271,1.084,4
42,-22,29289,S.Y. Noh,.270,1.081,4
43,0,32881,Hugo León,.253,1.010,4
44,0,26420,Richard Johnson,.238,.953,4
45,0,40250,Taylor Pendrith,.233,.931,4
46,0,33936,Gunner Wiebe,.122,.489,4
47,0,31202,William McGirt,.110,.439,4
48,0,51950,Max McGreevy,.100,.398,4
49,0,54364,Stephen Stallings Jr.,.077,.307,4
50,0,27770,Camilo Villegas,.057,.228,4
51,0,37212,Paul Barjon,.034,.135,4
52,0,23481,Marcel Siem,.021,.084,4
53,0,35557,Aaron Cockerill,.013,.053,4
54,0,48929,Santiago Tarrio,-.023,-.092,4
55,0,23541,Ben Crane,-.086,-.343,4
55,10,47856,Seth Reeves,-.086,-.344,4
57,-45,24925,Jonathan Byrd,-.104,-.417,4
58,0,39975,Michael Kim,-.110,-.439,4
59,2,46550,Brandon Hagy,-.138,-.554,4
60,4,54783,Dylan Wu,-.213,-.852,4
61,0,32333,Kevin Tway,-.241,-.963,4
62,0,21407,Arjun Atwal,-.258,-1.033,4
63,-35,32816,Satoshi Kodaira,-.302,-1.210,4
64,0,36884,Ben Kohles,-.319,-1.277,4
64,0,50095,Austin Smotherman,-.319,-1.275,4
66,0,33803,Lucas Bjerregaard,-.362,-1.447,4
67,0,27140,Justin Walters,-.379,-1.517,4
68,0,26503,Alfredo Garcia-Heredia,-.387,-1.548,4
69,0,28114,Dawie van der Walt,-.401,-1.606,4
70,0,35104,Tom Lewis,-.458,-1.834,4
71,0,60004,Jacob Bridgeman,-.504,-2.016,4
72,0,32344,Lukas Nemecz,-.609,-2.438,4
73,-21,22371,Aaron Baddeley,-.616,-2.465,4
74,0,39328,Conrad Shindler,-.695,-2.779,4
75,0,29479,Scott Brown,-.794,-3.175,4
76,0,36852,Jim Knous,-.844,-3.378,4
77,0,22986,Søren Kjeldsen,-.861,-3.446,4
78,0,27330,Josh Teater,-.921,-3.684,4
79,0,52462,Chase Hanna,-.945,-3.781,4
80,0,31557,Jim Herman,-1.410,-5.640,4
81,-28,55708,Hayden Buckley,-2.156,-8.623,4
82,0,28420,Ryan Brehm,-2.257,-9.028,4
83,0,27933,John Merrick,-2.894,-11.577,4
