RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,57975,Harry Hall,1.982,7.926,4
2,0,26596,Ryan Moore,1.894,7.574,4
3,0,48887,Matt Wallace,1.591,6.365,4
4,0,55182,Tom Kim,1.435,5.740,4
5,0,49771,J.T. Poston,1.365,5.461,4
6,0,45157,Cam Davis,1.350,5.400,4
7,46,27649,Brandt Snedeker,1.303,5.212,4
8,0,25493,Nick Taylor,1.275,5.101,4
9,0,52453,Nicolai Hojgaard,1.259,5.035,4
10,0,39975,Michael Kim,1.247,4.987,4
11,0,29221,Webb Simpson,1.012,4.047,4
12,0,46837,Yuxin Lin,1.001,4.002,4
13,0,25818,Scott Piercy,0.988,3.951,4
14,0,55789,Taylor Montgomery,0.939,3.755,4
15,-14,35310,Lanto Griffin,0.911,3.645,4
16,62,48699,Callum Tarren,0.903,3.612,4
17,-13,54421,Garrick Higgo,0.899,3.595,4
18,0,51414,Brent Grant,0.871,3.485,4
19,-14,30163,Henrik Norlander,0.861,3.445,4
20,0,32791,K.H. Lee,0.858,3.432,4
21,1,52372,Cameron Champ,0.844,3.375,4
22,47,37278,Nicholas Lindheim,0.837,3.348,4
23,31,35461,Beau Hossler,0.826,3.305,4
24,41,48119,Ben Taylor,0.790,3.158,4
25,32,52955,Ludvig Åberg,0.784,3.134,4
26,34,40006,Erik van Rooyen,0.745,2.980,4
27,-10,51894,Vince Whaley,0.675,2.698,4
28,20,37275,Sam Ryder,0.673,2.690,4
29,0,56781,Isaiah Salinda,0.654,2.615,4
30,0,40250,Taylor Pendrith,0.521,2.083,4
31,0,33399,Adam Hadwin,0.488,1.950,4
32,40,35449,Adam Long,0.475,1.901,4
33,31,47983,Chad Ramey,0.429,1.715,4
34,0,28775,Nate Lashley,0.316,1.265,4
35,0,51890,Greyson Sigg,0.314,1.257,4
36,3,45609,Tyler Duncan,0.286,1.144,4
37,0,32757,Patton Kizzire,0.147,0.589,4
38,12,56630,Akshay Bhatia,0.082,0.329,4
39,0,47995,Davis Riley,0.062,0.248,4
40,-29,40115,Adam Svensson,0.019,0.077,4
41,29,53165,Doc Redman,-0.024,-0.097,4
42,-15,34563,Chesson Hadley,-0.047,-0.189,4
43,0,34610,Matthias Schwab,-0.058,-0.234,4
44,-28,27349,Alex Noren,-0.062,-0.248,4
45,0,40058,Zac Blair,-0.079,-0.315,4
46,0,48867,Matti Schmid,-0.137,-0.548,4
47,-12,36871,Matt NeSmith,-0.164,-0.657,4
48,0,50493,Justin Suh,-0.188,-0.753,4
49,-23,34076,Joel Dahmen,-0.231,-0.923,4
50,0,55708,Hayden Buckley,-0.236,-0.945,4
51,-8,47988,Nick Hardy,-0.241,-0.963,4
52,14,47591,Eric Cole,-0.306,-1.225,4
53,-1,58168,Davis Thompson,-0.338,-1.352,4
54,-25,35879,Kelly Kraft,-0.357,-1.429,4
55,-23,55454,Carl Yuan,-0.473,-1.891,4
56,-48,45522,Christiaan Bezuidenhout,-0.495,-1.979,4
57,0,25686,Jason Dufner,-0.505,-2.020,4
58,0,46414,Aaron Rai,-0.550,-2.200,4
59,-52,27129,Luke List,-0.626,-2.504,4
60,0,31577,Tano Goya,-0.701,-2.803,4
61,-42,46340,Alex Smalley,-0.725,-2.902,4
62,-16,47079,Harrison Endycott,-0.738,-2.951,4
63,0,50095,Austin Smotherman,-0.955,-3.821,4
64,-58,32640,Troy Merritt,-1.051,-4.206,4
65,0,32448,James Hahn,-1.061,-4.246,4
66,0,55893,Sam Stevens,-1.157,-4.629,4
67,0,58967,Trevor Werbylo,-1.158,-4.633,4
68,0,39324,J.J. Spaun,-1.492,-5.967,4
