RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,50484,Hayden Springer,2.741,8.224,3
2,0,30692,Scott Stallings,2.439,7.317,3
3,0,28420,Ryan Brehm,2.192,6.576,3
4,0,50493,Justin Suh,2.089,6.267,3
5,0,48153,Matthieu Pavon,1.988,5.965,3
6,0,28775,Nate Lashley,1.970,5.909,3
7,0,55789,Taylor Montgomery,1.953,5.859,3
8,0,57362,Austin Eckroat,1.884,5.652,3
9,0,34255,Joseph Bramlett,1.879,5.638,3
10,0,38991,Alejandro Tosti,1.668,5.004,3
11,0,35461,Beau Hossler,1.657,4.971,3
12,0,22371,Aaron Baddeley,1.604,4.812,3
13,0,56630,Akshay Bhatia,1.595,4.784,3
14,0,60004,Jacob Bridgeman,1.193,3.580,3
15,0,54783,Dylan Wu,1.157,3.470,3
16,0,35310,Lanto Griffin,1.145,3.436,3
17,0,33653,Thomas Detry,1.139,3.416,3
18,0,52514,Trace Crowe,1.092,3.276,3
19,0,45242,Kevin Yu,0.964,2.893,3
20,0,34563,Chesson Hadley,0.950,2.849,3
21,0,47347,Adam Schenk,0.778,2.334,3
22,0,47663,Kevin Dougherty,0.774,2.322,3
23,0,48119,Ben Taylor,0.733,2.199,3
24,0,60067,Joe Highsmith,0.674,2.022,3
25,0,22405,Justin Rose,0.623,1.869,3
26,0,47483,Will Zalatoris,0.621,1.863,3
27,0,50188,S.H. Kim,0.616,1.847,3
28,0,52453,Nicolai Højgaard,0.564,1.692,3
29,0,39977,Max Homa,0.561,1.683,3
30,0,51634,Sahith Theegala,0.553,1.658,3
31,0,34374,Erik Barnes,0.543,1.628,3
32,0,52666,Sami Valimaki,0.542,1.626,3
33,0,47420,Jake Knapp,0.503,1.510,3
34,0,52375,Doug Ghim,0.451,1.353,3
35,0,35532,Tom Hoge,0.407,1.220,3
36,0,52955,Ludvig Åberg,0.377,1.130,3
37,0,46414,Aaron Rai,0.219,0.656,3
38,0,40250,Taylor Pendrith,0.184,0.553,3
39,0,27649,Brandt Snedeker,0.178,0.535,3
40,0,31646,Emiliano Grillo,0.156,0.469,3
41,0,57900,Chandler Phillips,0.143,0.429,3
42,0,52513,Carson Young,0.117,0.351,3
43,0,35506,Mackenzie Hughes,0.062,0.185,3
44,0,46442,Maverick McNealy,0.061,0.183,3
45,0,33408,Tyson Alexander,0.030,0.090,3
46,0,33204,Shane Lowry,0.028,0.084,3
47,0,12716,Charley Hoffman,0.025,0.074,3
48,0,37378,Min Woo Lee,-0.065,-0.195,3
49,0,59442,Parker Coody,-0.066,-0.198,3
50,0,51070,Vincent Norrman,-0.125,-0.375,3
51,0,40162,Justin Lower,-0.132,-0.397,3
52,0,55893,Sam Stevens,-0.148,-0.444,3
53,0,47888,Taiga Semikawa,-0.171,-0.514,3
53,0,48319,Tom Whitney,-0.171,-0.513,3
55,0,33413,Ben Martin,-0.197,-0.590,3
56,0,36699,Patrick Rodgers,-0.265,-0.795,3
57,0,47988,Nick Hardy,-0.302,-0.907,3
58,0,29268,Bronson Burgoon,-0.360,-1.081,3
59,0,34099,Harris English,-0.373,-1.118,3
60,0,59095,Chris Gotterup,-0.406,-1.217,3
61,0,49947,Taylor Moore,-0.447,-1.341,3
62,0,36799,Stephan Jaeger,-0.530,-1.591,3
63,0,46441,Robby Shelton,-0.542,-1.626,3
64,0,32070,Rafael Campos,-0.568,-1.705,3
65,0,36801,Mark Hubbard,-0.642,-1.927,3
66,0,34310,Alexander Björk,-0.657,-1.972,3
67,0,33141,Keegan Bradley,-0.740,-2.219,3
68,0,39327,Ben Silverman,-0.761,-2.282,3
69,0,39975,Michael Kim,-0.829,-2.487,3
70,0,25198,Francesco Molinari,-0.911,-2.732,3
71,0,27129,Luke List,-0.914,-2.743,3
72,0,29725,Tony Finau,-0.972,-2.917,3
73,0,48081,Xander Schauffele,-0.988,-2.963,3
74,0,40058,Zac Blair,-1.109,-3.328,3
75,0,35450,Patrick Cantlay,-1.157,-3.472,3
76,0,32839,Hideki Matsuyama,-1.207,-3.621,3
77,0,51287,Ryo Hisatsune,-1.255,-3.766,3
78,0,47983,Chad Ramey,-1.325,-3.976,3
79,0,50497,Adrien Dumont de Chassart,-1.390,-4.169,3
