RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,48081,Xander Schauffele,3.110,1.233,1.230,0.647,3
2,0,29725,Tony Finau,2.761,0.297,2.343,0.121,3
3,0,47420,Jake Knapp,2.710,0.847,1.254,0.609,3
4,0,36801,Mark Hubbard,2.522,0.428,2.793,-0.699,3
5,0,32839,Hideki Matsuyama,2.420,-0.010,1.256,1.174,3
6,0,32070,Rafael Campos,2.357,0.806,0.695,0.856,3
7,0,59442,Parker Coody,2.279,0.955,1.499,-0.175,3
8,0,46441,Robby Shelton,1.998,-0.486,1.404,1.080,3
9,0,36799,Stephan Jaeger,1.986,-0.177,1.498,0.665,3
10,0,39977,Max Homa,1.895,0.788,-0.040,1.147,3
11,0,52453,Nicolai Højgaard,1.892,1.151,0.332,0.408,3
12,0,48153,Matthieu Pavon,1.891,0.199,1.798,-0.106,3
13,0,52955,Ludvig Åberg,1.836,0.696,1.572,-0.431,3
14,0,52375,Doug Ghim,1.762,0.234,0.956,0.572,3
15,0,47988,Nick Hardy,1.758,0.247,1.746,-0.236,3
16,0,48319,Tom Whitney,1.627,-0.223,1.695,0.154,3
17,0,55893,Sam Stevens,1.361,0.299,0.023,1.039,3
18,0,40162,Justin Lower,1.345,0.076,0.363,0.907,3
19,0,40250,Taylor Pendrith,1.271,0.487,0.012,0.772,3
20,0,56630,Akshay Bhatia,1.194,0.491,0.990,-0.288,3
21,0,47483,Will Zalatoris,1.168,0.516,0.152,0.500,3
22,0,51287,Ryo Hisatsune,1.135,-0.585,0.615,1.105,3
23,0,31646,Emiliano Grillo,1.057,-0.153,1.279,-0.069,3
24,0,36699,Patrick Rodgers,1.054,0.827,0.364,-0.137,3
25,0,39975,Michael Kim,1.042,0.010,0.887,0.145,3
26,0,35461,Beau Hossler,0.889,-0.856,1.053,0.692,3
27,0,33141,Keegan Bradley,0.862,0.683,-0.041,0.219,3
28,0,27129,Luke List,0.703,0.298,0.472,-0.067,3
29,0,39327,Ben Silverman,0.640,0.534,0.521,-0.415,3
30,0,33204,Shane Lowry,0.518,-0.485,0.438,0.565,3
31,0,28775,Nate Lashley,0.486,-0.414,0.318,0.581,3
32,0,52514,Trace Crowe,0.364,0.046,0.577,-0.260,3
33,0,47347,Adam Schenk,0.344,1.082,-0.525,-0.213,3
34,0,52666,Sami Valimaki,0.338,0.633,-0.222,-0.073,3
35,0,33413,Ben Martin,0.319,-0.090,0.545,-0.136,3
36,0,59095,Chris Gotterup,0.285,0.328,-0.110,0.068,3
37,0,45242,Kevin Yu,0.249,0.723,0.035,-0.509,3
38,0,49947,Taylor Moore,0.236,0.599,-0.348,-0.015,3
39,0,37378,Min Woo Lee,0.187,0.716,-0.244,-0.285,3
40,0,33408,Tyson Alexander,0.183,-0.180,0.445,-0.082,3
41,0,46442,Maverick McNealy,0.152,0.621,-0.581,0.112,3
42,0,52513,Carson Young,0.096,-0.462,1.035,-0.477,3
43,0,34255,Joseph Bramlett,0.000,0.610,-0.177,-0.432,3
44,0,46414,Aaron Rai,-0.006,0.212,-0.091,-0.126,3
44,0,51634,Sahith Theegala,-0.006,1.128,-0.686,-0.448,3
46,0,28420,Ryan Brehm,-0.070,0.222,-0.540,0.248,3
46,0,34563,Chesson Hadley,-0.070,-0.058,0.329,-0.341,3
48,0,55789,Taylor Montgomery,-0.073,-0.126,-0.176,0.229,3
49,0,34374,Erik Barnes,-0.087,-0.305,-0.299,0.517,3
50,0,29268,Bronson Burgoon,-0.093,-0.643,0.648,-0.099,3
51,0,57362,Austin Eckroat,-0.095,-0.403,-0.319,0.627,3
52,0,35506,Mackenzie Hughes,-0.182,-0.559,0.412,-0.035,3
53,0,50484,Hayden Springer,-0.195,0.671,-0.672,-0.194,3
54,0,60067,Joe Highsmith,-0.218,-0.804,-0.249,0.834,3
55,0,33653,Thomas Detry,-0.259,0.232,-0.204,-0.288,3
56,0,35532,Tom Hoge,-0.284,-0.436,0.591,-0.440,3
57,0,35450,Patrick Cantlay,-0.296,-0.471,-0.416,0.591,3
58,0,25198,Francesco Molinari,-0.300,0.076,-1.507,1.130,3
59,0,51070,Vincent Norrman,-0.329,0.739,0.118,-1.185,3
60,0,50497,Adrien Dumont de Chassart,-0.397,0.127,0.281,-0.806,3
61,0,34099,Harris English,-0.414,-0.862,-0.351,0.798,3
62,0,40058,Zac Blair,-0.435,-0.235,-0.538,0.338,3
63,0,54783,Dylan Wu,-0.701,-0.297,-0.418,0.013,3
64,0,22371,Aaron Baddeley,-0.724,-0.336,-0.959,0.571,3
65,0,22405,Justin Rose,-0.743,-0.184,0.039,-0.599,3
66,0,50188,S.H. Kim,-0.827,0.089,-1.343,0.427,3
67,0,48119,Ben Taylor,-0.853,-0.448,-0.229,-0.176,3
68,0,12716,Charley Hoffman,-0.902,-0.775,-0.544,0.416,3
69,0,30692,Scott Stallings,-0.983,-0.550,0.633,-1.066,3
70,0,47663,Kevin Dougherty,-0.985,1.151,-1.102,-1.034,3
71,0,47888,Taiga Semikawa,-1.040,-0.044,-1.544,0.548,3
72,0,34310,Alexander Björk,-1.220,-0.852,0.609,-0.977,3
73,0,35310,Lanto Griffin,-1.356,-0.262,-0.457,-0.638,3
74,0,60004,Jacob Bridgeman,-1.738,-0.271,-0.572,-0.895,3
75,0,47983,Chad Ramey,-1.886,-1.263,-1.139,0.516,3
76,0,38991,Alejandro Tosti,-2.122,0.667,-1.302,-1.487,3
77,0,57900,Chandler Phillips,-2.263,-0.574,-1.438,-0.251,3
78,0,27649,Brandt Snedeker,-2.389,-1.962,-0.521,0.093,3
79,0,50493,Justin Suh,-4.876,-0.336,-2.837,-1.704,3
