RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,45242,Kevin Yu,1.966,7.862,4
2,0,49771,J.T. Poston,1.824,7.294,4
3,27,30927,Brendon Todd,1.761,7.043,4
4,70,49960,Sepp Straka,1.693,6.771,4
5,0,47988,Nick Hardy,1.641,6.564,4
6,0,47993,Denny McCarthy,1.533,6.130,4
7,16,47347,Adam Schenk,1.428,5.712,4
8,0,36801,Mark Hubbard,1.359,5.437,4
9,51,30926,Chris Kirk,1.254,5.014,4
10,31,58168,Davis Thompson,1.213,4.850,4
11,32,34431,Robert Streb,1.087,4.347,4
12,-5,39067,MJ Daffue,1.079,4.317,4
13,12,33597,Harry Higgs,1.045,4.181,4
14,0,50095,Austin Smotherman,1.036,4.142,4
15,0,31577,Tano Goya,0.909,3.634,4
16,-11,25900,Lucas Glover,0.896,3.582,4
17,46,52955,Ludvig Åberg,0.873,3.490,4
18,0,39954,Cody Gribble,0.807,3.229,4
19,27,28775,Nate Lashley,0.777,3.108,4
20,0,57366,Cameron Young,0.744,2.975,4
21,0,47128,Richy Werenski,0.733,2.931,4
22,0,22371,Aaron Baddeley,0.649,2.594,4
23,0,27895,Jonas Blixt,0.643,2.571,4
24,0,33948,Byeong Hun An,0.621,2.482,4
25,-7,58696,Peter Kuest,0.585,2.341,4
26,0,36799,Stephan Jaeger,0.543,2.171,4
27,0,28252,Seamus Power,0.518,2.071,4
28,39,45609,Tyler Duncan,0.488,1.951,4
29,0,35461,Beau Hossler,0.462,1.849,4
30,0,25686,Jason Dufner,0.450,1.800,4
31,0,22046,Geoff Ogilvy,0.422,1.688,4
32,0,25632,Jimmy Walker,0.402,1.606,4
33,0,52372,Cameron Champ,0.372,1.489,4
33,0,40115,Adam Svensson,0.372,1.486,4
35,0,47079,Harrison Endycott,0.369,1.477,4
36,0,39335,Kevin Roy,0.359,1.437,4
37,-17,52375,Doug Ghim,0.316,1.263,4
38,39,46340,Alex Smalley,0.278,1.113,4
39,14,54421,Garrick Higgo,0.255,1.019,4
40,0,34213,Grayson Murray,0.161,0.644,4
41,-33,24024,Zach Johnson,0.152,0.608,4
42,0,63121,William Mouw,0.110,0.441,4
43,-12,47983,Chad Ramey,0.096,0.385,4
44,0,27963,Chris Stroud,0.072,0.289,4
45,0,31560,Brian Stuard,0.051,0.204,4
46,36,51890,Greyson Sigg,0.041,0.163,4
47,-26,33410,Andrew Landry,0.014,0.057,4
48,0,57364,Michael Thorbjornsen,0.011,0.043,4
49,0,49298,Kramer Hickok,0.001,0.002,4
50,14,33122,Russell Knox,-0.049,-0.198,4
51,0,47591,Eric Cole,-0.067,-0.268,4
52,0,51997,Andrew Novak,-0.103,-0.411,4
53,8,59018,Ryan Gerard,-0.131,-0.524,4
54,15,26476,Chez Reavie,-0.165,-0.662,4
55,0,64442,Gordon Sargent,-0.261,-1.043,4
56,0,56630,Akshay Bhatia,-0.272,-1.087,4
57,0,23108,Matt Kuchar,-0.283,-1.131,4
58,0,32448,James Hahn,-0.302,-1.209,4
59,0,31557,Jim Herman,-0.321,-1.283,4
60,0,27214,Kevin Streelman,-0.341,-1.363,4
61,14,32640,Troy Merritt,-0.344,-1.377,4
62,0,48632,Yuto Katsuragawa,-0.386,-1.544,4
63,-53,29289,S.Y. Noh,-0.583,-2.331,4
64,0,39546,Keith Mitchell,-0.629,-2.516,4
65,0,34098,Russell Henley,-0.642,-2.568,4
66,0,35310,Lanto Griffin,-0.926,-3.706,4
67,0,36871,Matt NeSmith,-0.935,-3.741,4
68,-34,32816,Satoshi Kodaira,-1.678,-6.714,4
69,0,51491,Brandon Matthews,-2.158,-8.632,4
