RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,55789,Taylor Montgomery,2.794,11.175,4
2,0,51766,Wyndham Clark,1.936,7.745,4
3,0,50188,S.H. Kim,1.892,7.568,4
4,0,35901,Paul Haley II,1.653,6.611,4
5,0,46550,Brandon Hagy,1.334,5.336,4
6,0,32139,Danny Willett,1.238,4.951,4
7,0,51634,Sahith Theegala,1.181,4.725,4
8,0,47993,Denny McCarthy,1.085,4.340,4
9,0,46340,Alex Smalley,1.073,4.291,4
10,0,35506,Mackenzie Hughes,1.063,4.251,4
11,0,34099,Harris English,1.032,4.127,4
12,0,27349,Alex Noren,1.022,4.087,4
13,0,40162,Justin Lower,1.008,4.030,4
14,0,36801,Mark Hubbard,1.004,4.014,4
15,0,39977,Max Homa,1.001,4.003,4
16,0,40058,Zac Blair,0.961,3.845,4
17,0,46441,Robby Shelton,0.950,3.800,4
18,0,31560,Brian Stuard,0.876,3.503,4
19,0,58168,Davis Thompson,0.873,3.490,4
20,0,50095,Austin Smotherman,0.870,3.478,4
21,0,28775,Nate Lashley,0.747,2.987,4
22,0,49947,Taylor Moore,0.723,2.893,4
23,0,29535,Brice Garnett,0.722,2.889,4
24,0,35532,Tom Hoge,0.719,2.877,4
25,0,31646,Emiliano Grillo,0.650,2.598,4
26,0,34610,Matthias Schwab,0.633,2.531,4
27,0,22371,Aaron Baddeley,0.589,2.357,4
28,0,32150,Michael Thompson,0.529,2.115,4
29,0,34255,Joseph Bramlett,0.513,2.050,4
30,0,32839,Hideki Matsuyama,0.481,1.922,4
31,0,49298,Kramer Hickok,0.479,1.915,4
32,0,56762,Will Gordon,0.418,1.671,4
33,0,35461,Beau Hossler,0.398,1.592,4
34,0,22056,Cameron Percy,0.391,1.565,4
35,0,32102,Rickie Fowler,0.383,1.532,4
36,0,30926,Chris Kirk,0.374,1.495,4
37,0,33948,Byeong Hun An,0.368,1.472,4
38,0,48119,Ben Taylor,0.351,1.404,4
39,0,27963,Chris Stroud,0.311,1.243,4
40,0,59095,Chris Gotterup,0.282,1.128,4
41,0,27214,Kevin Streelman,0.265,1.058,4
42,0,34256,Andrew Putnam,0.260,1.041,4
42,0,51890,Greyson Sigg,0.260,1.041,4
44,0,33122,Russell Knox,0.253,1.010,4
45,0,30927,Brendon Todd,0.250,0.999,4
46,0,36799,Stephan Jaeger,0.225,0.901,4
47,0,27554,Scott Harrington,0.181,0.723,4
48,0,27649,Brandt Snedeker,0.154,0.616,4
49,0,32448,James Hahn,0.099,0.397,4
50,0,25900,Lucas Glover,0.083,0.332,4
51,0,60004,Jacob Bridgeman,0.030,0.118,4
52,0,47079,Harrison Endycott,0.004,0.014,4
53,0,33410,Andrew Landry,-0.052,-0.210,4
54,0,31323,Gary Woodland,-0.060,-0.239,4
55,0,37338,Zecheng Dou,-0.071,-0.285,4
56,0,33413,Ben Martin,-0.072,-0.287,4
57,0,23108,Matt Kuchar,-0.076,-0.306,4
58,0,51070,Vincent Norrman,-0.127,-0.510,4
59,0,33653,Thomas Detry,-0.156,-0.625,4
60,0,47347,Adam Schenk,-0.173,-0.692,4
61,0,40115,Adam Svensson,-0.205,-0.820,4
62,0,48887,Matt Wallace,-0.224,-0.897,4
63,0,25493,Nick Taylor,-0.240,-0.961,4
64,0,57362,Austin Eckroat,-0.266,-1.063,4
65,0,48867,Matti Schmid,-0.332,-1.328,4
66,0,39324,J.J. Spaun,-0.383,-1.534,4
67,0,47988,Nick Hardy,-0.464,-1.855,4
68,0,27095,Nick Watney,-0.517,-2.067,4
69,0,32640,Troy Merritt,-0.550,-2.202,4
70,0,25632,Jimmy Walker,-0.822,-3.288,4
71,0,29908,C.T. Pan,-0.840,-3.360,4
72,0,40250,Taylor Pendrith,-0.925,-3.702,4
73,0,52375,Doug Ghim,-1.055,-4.222,4
