RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,54,52666,Sami Valimaki,2.490,0.400,2.022,0.068,4
2,0,38991,Alejandro Tosti,2.068,0.589,1.188,0.291,4
3,0,54591,Ben Griffin,2.055,-0.088,1.517,0.626,4
4,0,28237,Rory McIlroy,1.891,0.664,0.544,0.683,4
5,37,35506,Mackenzie Hughes,1.697,0.829,0.034,0.834,4
6,0,46046,Scottie Scheffler,1.662,0.505,1.128,0.030,4
7,44,59018,Ryan Gerard,1.640,0.000,1.893,-0.252,4
8,-2,45242,Kevin Yu,1.595,0.189,1.173,0.234,4
9,0,37378,Min Woo Lee,1.508,-0.048,0.995,0.561,4
10,11,36799,Stephan Jaeger,1.412,-0.466,1.464,0.414,4
11,0,46442,Maverick McNealy,1.409,0.506,0.802,0.102,4
12,0,51766,Wyndham Clark,1.375,0.727,0.465,0.183,4
13,0,34587,Chan Kim,1.356,-0.261,1.064,0.553,4
14,0,33399,Adam Hadwin,1.281,0.027,0.076,1.178,4
15,47,55893,Sam Stevens,1.265,0.133,-0.335,1.467,4
16,38,31323,Gary Woodland,1.251,0.550,0.979,-0.277,4
17,0,56781,Isaiah Salinda,1.223,0.367,1.071,-0.215,4
18,0,54628,Lee Hodges,1.195,0.339,0.620,0.237,4
19,0,40250,Taylor Pendrith,1.181,0.791,0.689,-0.300,4
20,41,39546,Keith Mitchell,1.158,0.599,0.804,-0.245,4
21,0,59095,Chris Gotterup,1.114,0.613,0.046,0.455,4
22,0,51696,Rico Hoey,1.094,0.709,-0.303,0.689,4
23,-1,47591,Eric Cole,1.034,-0.171,0.483,0.722,4
24,2,57900,Chandler Phillips,1.030,-0.552,0.724,0.858,4
25,0,49453,Trevor Cone,1.012,0.593,0.319,0.100,4
26,27,29936,Ryan Fox,0.943,0.464,0.448,0.031,4
27,0,58168,Davis Thompson,0.861,-0.267,1.650,-0.522,4
28,0,50484,Hayden Springer,0.839,0.171,0.632,0.037,4
29,0,57364,Michael Thorbjornsen,0.718,0.974,-0.544,0.288,4
30,0,28089,Jason Day,0.717,0.299,-0.392,0.810,4
31,7,39975,Michael Kim,0.704,-0.329,1.171,-0.138,4
32,0,29725,Tony Finau,0.696,0.560,-0.288,0.424,4
33,34,28775,Nate Lashley,0.623,0.026,0.219,0.378,4
34,0,47420,Jake Knapp,0.614,0.508,0.395,-0.289,4
35,0,48117,Kurt Kitayama,0.582,0.632,-0.217,0.167,4
36,5,47679,Victor Perez,0.576,0.275,-0.024,0.326,4
37,-27,59143,Mac Meissner,0.502,-0.819,0.536,0.786,4
38,-8,33653,Thomas Detry,0.473,-0.145,0.740,-0.122,4
39,0,46601,Trey Mullinax,0.442,1.059,-0.432,-0.185,4
40,-5,59160,John Pak,0.354,-0.590,1.160,-0.215,4
41,-7,59141,Matt McCarty,0.327,-0.158,-0.459,0.944,4
42,0,12716,Charley Hoffman,0.281,-0.079,0.007,0.353,4
43,0,54303,Charles Reiter,0.268,0.416,0.825,-0.973,4
44,0,52686,Rasmus Højgaard,0.252,-0.126,0.373,0.005,4
45,0,34076,Joel Dahmen,0.116,0.216,-0.360,0.261,4
46,0,51690,Taylor Dickson,0.060,-0.105,0.574,-0.409,4
47,0,32102,Rickie Fowler,0.056,0.268,0.009,-0.220,4
48,2,57975,Harry Hall,0.042,0.219,-0.503,0.326,4
49,17,52370,Mason Andersen,0.020,-0.538,0.829,-0.271,4
50,0,47983,Chad Ramey,-0.009,-0.447,0.255,0.183,4
51,0,54813,Philip Knowles,-0.080,-0.683,-0.018,0.622,4
52,11,57586,Jesper Svensson,-0.105,0.958,-1.113,0.050,4
53,3,46646,Antoine Rozner,-0.153,0.338,0.271,-0.761,4
54,0,27139,David Skinns,-0.172,-0.577,1.130,-0.724,4
55,0,59836,Pierceson Coody,-0.297,0.501,-0.451,-0.347,4
55,0,39971,Sungjae Im,-0.297,0.095,-0.708,0.316,4
57,-56,47995,Davis Riley,-0.388,0.290,-1.007,0.329,4
58,0,34099,Harris English,-0.430,0.518,-1.080,0.133,4
59,-47,51287,Ryo Hisatsune,-0.459,-0.177,0.151,-0.432,4
60,0,63121,William Mouw,-0.489,-0.229,-0.103,-0.156,4
61,0,60019,Jackson Suber,-0.533,-0.154,0.243,-0.621,4
62,0,64693,Matthew Riedel,-0.790,0.124,0.654,-1.568,4
63,0,36699,Patrick Rodgers,-0.900,-0.319,-1.301,0.721,4
64,-19,51634,Sahith Theegala,-1.090,-0.162,-0.498,-0.429,4
65,-18,51349,Nico Echavarria,-1.275,-1.200,0.364,-0.439,4
66,0,40115,Adam Svensson,-1.292,-0.789,-0.534,0.031,4
67,-23,37275,Sam Ryder,-1.393,-0.345,-0.482,-0.565,4
68,0,33199,Matteo Manassero,-1.407,-1.233,-1.417,1.243,4
69,-21,31646,Emiliano Grillo,-1.748,0.588,-0.014,-2.323,4
