PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
48699,Callum Tarren,2023 Rocket Mortgage Classic,-2.035,1.593,1.669,0.36
50525,Collin Morikawa,2023 Rocket Mortgage Classic,0.8385,0.971,1.448,0.658
32102,Rickie Fowler,2023 Rocket Mortgage Classic,1.13025,0.434,1.639,0.518
32640,Troy Merritt,2023 Rocket Mortgage Classic,-0.61075,0.528,0.823,0.756
30926,Chris Kirk,2023 Rocket Mortgage Classic,-0.2355,0.091,1.415,0.673
58696,Peter Kuest,2023 Rocket Mortgage Classic,0.9355,0.571,0.942,0.495
40250,Taylor Pendrith,2023 Rocket Mortgage Classic,0.0885,0.498,1.662,0.001
47347,Adam Schenk,2023 Rocket Mortgage Classic,0.863,0.699,1.162,0.159
39977,Max Homa,2023 Rocket Mortgage Classic,-0.35175,0.605,0.893,0.1
46414,Aaron Rai,2023 Rocket Mortgage Classic,0.566,-0.057,1.429,0.058
23320,Ryan Palmer,2023 Rocket Mortgage Classic,-0.902,0.869,0.532,-0.003
25900,Lucas Glover,2023 Rocket Mortgage Classic,1.3535,0.094,1.488,0.027
36799,Stephan Jaeger,2023 Rocket Mortgage Classic,0.692,-0.143,0.761,0.686
39324,J.J. Spaun,2023 Rocket Mortgage Classic,-0.79875,0.412,0.824,0.206
52453,Nicolai Hojgaard,2023 Rocket Mortgage Classic,-0.01825,0.291,0.489,0.484
26476,Chez Reavie,2023 Rocket Mortgage Classic,-0.511,-0.574,1.937,-0.107
45157,Cam Davis,2023 Rocket Mortgage Classic,0.406,0.386,1.081,-0.178
51070,Vincent Norrman,2023 Rocket Mortgage Classic,-0.093,0.611,1.074,0.084
33399,Adam Hadwin,2023 Rocket Mortgage Classic,2.45725,-0.929,1.303,0.946
27644,Brian Harman,2023 Rocket Mortgage Classic,0.95925,0.079,1.607,-0.147
47983,Chad Ramey,2023 Rocket Mortgage Classic,0.589,0.494,0.165,0.681
27349,Alex Noren,2023 Rocket Mortgage Classic,1.246,-0.22,0.923,0.047
58168,Davis Thompson,2023 Rocket Mortgage Classic,0.3265,0.89,0.361,-0.433
46340,Alex Smalley,2023 Rocket Mortgage Classic,-0.66275,-0.377,1.573,-0.537
52955,Ludvig Åberg,2023 Rocket Mortgage Classic,-0.37325,1.21,-0.399,0.486
37338,Zecheng Dou,2023 Rocket Mortgage Classic,0.91775,0.283,0.556,-0.064
29535,Brice Garnett,2023 Rocket Mortgage Classic,-0.5165,0.02,0.574,0.073
54421,Garrick Higgo,2023 Rocket Mortgage Classic,0.00225,1.028,-0.052,0.21
34466,Peter Malnati,2023 Rocket Mortgage Classic,1.54025,-0.781,-0.282,1.518
45609,Tyler Duncan,2023 Rocket Mortgage Classic,-0.45825,0.318,0.734,-0.598
51890,Greyson Sigg,2023 Rocket Mortgage Classic,-0.9425,-0.207,0.619,0.446
33122,Russell Knox,2023 Rocket Mortgage Classic,-0.43325,-0.361,0.291,0.499
40162,Justin Lower,2023 Rocket Mortgage Classic,1.82325,0.035,0.343,0.245
55454,Carl Yuan,2023 Rocket Mortgage Classic,1.33425,0.36,1.173,-0.523
29485,Brett Stegmaier,2023 Rocket Mortgage Classic,0.368,0.635,0.099,-0.357
50188,S.H. Kim,2023 Rocket Mortgage Classic,-1.62925,0.216,-0.842,1.419
59652,Sam Bennett,2023 Rocket Mortgage Classic,0.417,0.182,-0.359,0.505
47995,Davis Riley,2023 Rocket Mortgage Classic,0.21325,0.075,0.439,-0.034
49947,Taylor Moore,2023 Rocket Mortgage Classic,2.4865,0.224,-0.154,0.513
30692,Scott Stallings,2023 Rocket Mortgage Classic,-0.747,0.362,0.697,-0.602
49453,Trevor Cone,2023 Rocket Mortgage Classic,0.00625,0.989,-0.233,-0.282
33141,Keegan Bradley,2023 Rocket Mortgage Classic,1.027,-0.195,0.658,0.007
54591,Ben Griffin,2023 Rocket Mortgage Classic,0.396,-0.159,0.322,0.187
27095,Nick Watney,2023 Rocket Mortgage Classic,-0.5995,-0.281,0.511,-0.134
34563,Chesson Hadley,2023 Rocket Mortgage Classic,0.442,0.514,-0.149,0.081
54783,Dylan Wu,2023 Rocket Mortgage Classic,0.96425,-0.148,0.297,0.775
26596,Ryan Moore,2023 Rocket Mortgage Classic,-0.70225,-0.4,0.411,-0.063
23983,Luke Donald,2023 Rocket Mortgage Classic,-0.1885,-1.333,0.638,0.827
49960,Sepp Straka,2023 Rocket Mortgage Classic,-0.61025,0.135,-0.015,0.298
39971,Sungjae Im,2023 Rocket Mortgage Classic,1.16775,0.03,0.041,-0.242
59018,Ryan Gerard,2023 Rocket Mortgage Classic,-0.29675,-0.678,-0.567,1.189
32816,Satoshi Kodaira,2023 Rocket Mortgage Classic,0.50075,-0.199,0.913,0.304
12716,Charley Hoffman,2023 Rocket Mortgage Classic,-0.49775,0.289,-0.054,-0.068
40115,Adam Svensson,2023 Rocket Mortgage Classic,0.504,-0.244,0.195,0.359
39067,MJ Daffue,2023 Rocket Mortgage Classic,1.263,0.938,-0.746,0.167
32333,Kevin Tway,2023 Rocket Mortgage Classic,0.322,0.334,-0.077,-0.389
46441,Robby Shelton,2023 Rocket Mortgage Classic,-0.63075,0.169,0.055,-0.1
51894,Vince Whaley,2023 Rocket Mortgage Classic,0.6535,0.84,-0.341,-0.746
52375,Doug Ghim,2023 Rocket Mortgage Classic,0.90875,0.036,0.249,-0.269
35879,Kelly Kraft,2023 Rocket Mortgage Classic,0.668,-0.267,-0.14,0.182
37275,Sam Ryder,2023 Rocket Mortgage Classic,0.691,-0.499,-0.003,0.468
52513,Carson Young,2023 Rocket Mortgage Classic,0.2375,-0.022,0.347,-0.594
27936,Martin Laird,2023 Rocket Mortgage Classic,-0.44275,-0.472,-0.086,0.194
45522,Christiaan Bezuidenhout,2023 Rocket Mortgage Classic,0.127,-0.606,-0.258,0.234
