RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,25804,Bubba Watson,77.78,56,72,-0.27
2,36,22405,Justin Rose,73.61,53,72,-0.28
2,0,33448,Justin Thomas,73.61,53,72,-0.21
4,0,12716,Charley Hoffman,72.22,52,72,-0.25
4,5,34046,Jordan Spieth,72.22,52,72,-0.37
4,0,29454,Bernd Wiesberger,72.22,52,72,-0.25
7,50,32102,Rickie Fowler,70.83,51,72,-0.37
7,2,34098,Russell Henley,70.83,51,72,-0.39
7,0,30110,Kyle Stanley,70.83,51,72,-0.04
7,-4,21528,Henrik Stenson,70.83,51,72,-0.31
11,0,30911,Tommy Fleetwood,69.44,50,72,-0.28
11,0,33399,Adam Hadwin,69.44,50,72,-0.26
11,0,25198,Francesco Molinari,69.44,50,72,-0.24
11,0,26329,Louis Oosthuizen,69.44,50,72,-0.18
15,0,30925,Dustin Johnson,68.06,49,72,-0.31
15,0,01666,Bernhard Langer,68.06,49,72,-0.10
15,0,26596,Ryan Moore,68.06,49,72,-0.14
15,0,46970,Jon Rahm,68.06,49,72,-0.43
15,0,24502,Adam Scott,68.06,49,72,-0.16
15,0,35891,Cameron Smith,68.06,49,72,-0.33
21,0,34360,Patrick Reed,66.67,48,72,-0.48
21,0,08793,Tiger Woods,66.67,48,72,-0.25
23,0,26499,Rafa Cabrera Bello,65.28,47,72,-0.28
23,0,28089,Jason Day,65.28,47,72,-0.17
23,0,47959,Bryson DeChambeau,65.28,47,72,-0.13
23,0,24024,Zach Johnson,65.28,47,72,-0.21
23,0,26851,Marc Leishman,65.28,47,72,-0.34
23,0,35296,Haotong Li,65.28,47,72,-0.21
23,0,32839,Hideki Matsuyama,65.28,47,72,-0.23
23,0,25632,Jimmy Walker,65.28,47,72,-0.30
31,-11,40026,Daniel Berger,63.89,46,72,-0.30
32,0,25364,Paul Casey,62.50,45,72,-0.31
32,0,01226,Fred Couples,62.50,45,72,-0.16
32,0,29974,Branden Grace,62.50,45,72,-0.24
32,-28,24138,Ian Poulter,62.50,45,72,-0.38
36,0,40098,Matt Fitzpatrick,61.11,44,72,-0.32
36,0,27644,Brian Harman,61.11,44,72,-0.32
36,0,27408,Martin Kaymer,61.11,44,72,-0.18
36,0,27064,Jhonattan Vegas,61.11,44,72,-0.18
40,-26,29725,Tony Finau,59.72,43,72,-0.42
40,0,34363,Tyrrell Hatton,59.72,43,72,-0.26
40,0,37455,Si Woo Kim,59.72,43,72,-0.23
40,0,32816,Satoshi Kodaira,59.72,43,72,-0.26
40,0,28237,Rory McIlroy,59.72,43,72,-0.37
40,-12,01810,Phil Mickelson,59.72,43,72,-0.30
40,0,26476,Chez Reavie,59.72,43,72,-0.19
40,0,06567,Vijay Singh,59.72,43,72,-0.16
48,0,30978,Kiradech Aphibarnrat,58.33,42,72,-0.24
48,0,48081,Xander Schauffele,58.33,42,72,-0.10
48,0,29221,Webb Simpson,58.33,42,72,-0.40
51,0,29478,Kevin Kisner,56.94,41,72,-0.41
51,-23,23108,Matt Kuchar,56.94,41,72,-0.29
53,0,52375,Doug Ghim,54.17,39,72,-0.36
